library,pathway,set_size,source,target,ligand_complex,receptor_complex,magnitude_rank,specificity_rank,significant
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Monocyte classical,Dendritic cell,S100A8,CD36,0.0154580961288816,0.0038816995517562,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Diseases of Immune System,35,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Monocyte classical,Plasmacytoid DC,S100A8,CD36,0.0159916412740639,0.0041513637309802,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Diseases of Immune System,35,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Granulocyte precursor,Monocyte classical,S100A9,CD36,0.0182611752099708,0.0059562855370114,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,Platelet,Dendritic cell,B2M,CD1C,0.0191803497280118,0.0389348372259363,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Diseases of Immune System,35,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Granulocyte precursor,Erythroid late,S100A8,CD36,0.0192293308550741,0.0054476863058537,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Monocyte classical,S100A9,CD68,0.0203725512442234,0.0042322617276091,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T cytotoxic,Monocyte non-classical,HLA-B,LILRB2,0.0207268097907612,0.0080663715517816,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,CD8 T cytotoxic,Monocyte non-classical,HLA-B,LILRB2,0.0207268097907612,0.0080663715517816,True
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,PD-1 Signaling,30,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,TCR Signaling,113,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,0.022278395502245,0.0053657850782216,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T memory,Monocyte non-classical,HLA-B,LILRB2,0.0227543861314309,0.008927554077696,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,CD8 T memory,Monocyte non-classical,HLA-B,LILRB2,0.0227543861314309,0.008927554077696,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD4 T memory,T proliferating,HLA-C,CD8A,0.0235044461676488,0.0494080752169116,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,NK,Monocyte non-classical,HLA-B,LILRB2,0.0237751607469343,0.0093894542993719,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,NK,Monocyte non-classical,HLA-B,LILRB2,0.0237751607469343,0.0093894542993719,True
Reactome_Pathways_2024,Chemokine Receptors Bind Chemokines,57,CD8 T cytotoxic,T proliferating,CCL5,CXCR3,0.0240473631135866,0.0002383503037547,True
Reactome_Pathways_2024,Class A 1 (Rhodopsin-like Receptors),333,CD8 T cytotoxic,T proliferating,CCL5,CXCR3,0.0240473631135866,0.0002383503037547,True
Reactome_Pathways_2024,G Alpha (I) Signalling Events,316,CD8 T cytotoxic,T proliferating,CCL5,CXCR3,0.0240473631135866,0.0002383503037547,True
Reactome_Pathways_2024,GPCR Ligand Binding,467,CD8 T cytotoxic,T proliferating,CCL5,CXCR3,0.0240473631135866,0.0002383503037547,True
Reactome_Pathways_2024,Peptide Ligand-Binding Receptors,198,CD8 T cytotoxic,T proliferating,CCL5,CXCR3,0.0240473631135866,0.0002383503037547,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Diseases of Immune System,35,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Granulocyte precursor,Erythroid late,S100A9,CD36,0.024321058922022,0.0105059183319121,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,T activated,Monocyte non-classical,HLA-B,LILRB2,0.0253746756848791,0.0117730638297865,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,T activated,Monocyte non-classical,HLA-B,LILRB2,0.0253746756848791,0.0117730638297865,True
Reactome_Pathways_2024,Chemokine Receptors Bind Chemokines,57,CD8 T memory,T proliferating,CCL5,CXCR3,0.0258812433052549,0.0002788431309059,True
Reactome_Pathways_2024,Class A 1 (Rhodopsin-like Receptors),333,CD8 T memory,T proliferating,CCL5,CXCR3,0.0258812433052549,0.0002788431309059,True
Reactome_Pathways_2024,G Alpha (I) Signalling Events,316,CD8 T memory,T proliferating,CCL5,CXCR3,0.0258812433052549,0.0002788431309059,True
Reactome_Pathways_2024,GPCR Ligand Binding,467,CD8 T memory,T proliferating,CCL5,CXCR3,0.0258812433052549,0.0002788431309059,True
Reactome_Pathways_2024,Peptide Ligand-Binding Receptors,198,CD8 T memory,T proliferating,CCL5,CXCR3,0.0258812433052549,0.0002788431309059,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,T proliferating,Monocyte non-classical,HLA-A,LILRB2,0.0259378250021454,0.007563052586232,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,NK,Monocyte non-classical,HLA-C,LILRB2,0.02633556458525,0.0042672457574445,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,NK,Monocyte non-classical,HLA-C,LILRB2,0.02633556458525,0.0042672457574445,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T memory,Monocyte non-classical,HLA-A,LILRB2,0.0267362050278134,0.0066187825591295,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,NK,Monocyte non-classical,HLA-A,LILRB2,0.0269087949529694,0.0066812843189474,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,T proliferating,Monocyte non-classical,HLA-B,LILRB2,0.0278382768357857,0.0264931247744473,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,T proliferating,Monocyte non-classical,HLA-B,LILRB2,0.0278382768357857,0.0264931247744473,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T cytotoxic,Monocyte non-classical,HLA-A,LILRB2,0.0301671646348484,0.0077083915794811,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T cytotoxic,Monocyte non-classical,HLA-C,LILRB2,0.0307787279430419,0.0052578410588087,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,CD8 T cytotoxic,Monocyte non-classical,HLA-C,LILRB2,0.0307787279430419,0.0052578410588087,True
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,PD-1 Signaling,30,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,TCR Signaling,113,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,B naive,Plasmacytoid DC,HLA-DRA,CD4,0.0332835607160732,0.0090225352264666,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,Monocyte non-classical,Monocyte non-classical,HLA-B,LILRB2,0.0334112555817889,0.0427678972991925,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte non-classical,Monocyte non-classical,HLA-B,LILRB2,0.0334112555817889,0.0427678972991925,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD8 T memory,Monocyte non-classical,HLA-C,LILRB2,0.0342469676497933,0.0062068519319359,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,CD8 T memory,Monocyte non-classical,HLA-C,LILRB2,0.0342469676497933,0.0062068519319359,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Diseases of Immune System,35,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Monocyte classical,Platelet,S100A9,CD36,0.0364125311672644,0.0183319205994552,True
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,PD-1 Signaling,30,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,TCR Signaling,113,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,0.0364791402009992,0.0101727026555545,True
Reactome_Pathways_2024,Chemokine Receptors Bind Chemokines,57,T proliferating,T proliferating,CCL5,CXCR3,0.0374177551275864,0.000741888229353,True
Reactome_Pathways_2024,Class A 1 (Rhodopsin-like Receptors),333,T proliferating,T proliferating,CCL5,CXCR3,0.0374177551275864,0.000741888229353,True
Reactome_Pathways_2024,G Alpha (I) Signalling Events,316,T proliferating,T proliferating,CCL5,CXCR3,0.0374177551275864,0.000741888229353,True
Reactome_Pathways_2024,GPCR Ligand Binding,467,T proliferating,T proliferating,CCL5,CXCR3,0.0374177551275864,0.000741888229353,True
Reactome_Pathways_2024,Peptide Ligand-Binding Receptors,198,T proliferating,T proliferating,CCL5,CXCR3,0.0374177551275864,0.000741888229353,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Dendritic cell,S100A9,CD68,0.037823494465241,0.0090989916452196,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,Pre-B small,Monocyte non-classical,HLA-B,LILRB2,0.0391220323004965,0.0471637777657363,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Pre-B small,Monocyte non-classical,HLA-B,LILRB2,0.0391220323004965,0.0471637777657363,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,T proliferating,Monocyte non-classical,HLA-C,LILRB2,0.0393289748103138,0.0191584819568261,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,T proliferating,Monocyte non-classical,HLA-C,LILRB2,0.0393289748103138,0.0191584819568261,True
Reactome_Pathways_2024,Antigen processing-Cross Presentation,96,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Class I MHC Mediated Antigen Processing & Presentation,373,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Diseases Associated With the TLR Signaling Cascade,35,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Diseases of Immune System,35,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,ER-Phagosome Pathway,80,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,IRAK4 Deficiency (TLR2 4),20,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,MyD88 Deficiency (TLR2 4),19,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Regulation of TLR by Endogenous Ligand,22,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Monocyte classical,Platelet,S100A8,CD36,0.0399528866235455,0.0125127283229837,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Platelet,S100A8,CD68,0.0407217816331895,0.0082808560341226,True
Reactome_Pathways_2024,Chemokine Receptors Bind Chemokines,57,Platelet,Plasmacytoid DC,PF4,CXCR3,0.0409326932461768,3.552244287911985e-07,True
Reactome_Pathways_2024,Class A 1 (Rhodopsin-like Receptors),333,Platelet,Plasmacytoid DC,PF4,CXCR3,0.0409326932461768,3.552244287911985e-07,True
Reactome_Pathways_2024,G Alpha (I) Signalling Events,316,Platelet,Plasmacytoid DC,PF4,CXCR3,0.0409326932461768,3.552244287911985e-07,True
Reactome_Pathways_2024,GPCR Ligand Binding,467,Platelet,Plasmacytoid DC,PF4,CXCR3,0.0409326932461768,3.552244287911985e-07,True
Reactome_Pathways_2024,Peptide Ligand-Binding Receptors,198,Platelet,Plasmacytoid DC,PF4,CXCR3,0.0409326932461768,3.552244287911985e-07,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Dendritic cell,S100A8,CD68,0.0414268094212854,0.0066969696801705,True
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,223,CD4 T memory,Monocyte non-classical,HLA-A,LILRB2,0.0421375731675128,0.0331203140944347,True
