source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Erythroid early,CD8 T cytotoxic,CD55,ADGRE5,0.25113392,0.429,0.061772533,0.022531362110092476,-0.15430276949617971,0.0035476917,0.7640945,1.0,1.0
Erythroid early,CD8 T cytotoxic,ADAM17,ITGB1,0.4228448,0.0,0.080723815,0.3386071694034181,0.43692234654925566,0.004947311,0.7873537,0.4910383909220193,1.0
Erythroid early,CD8 T cytotoxic,ADAM15,ITGB1,0.40044352,0.0,0.047748595,0.3820351118972942,0.5287708897420667,0.0065951273,0.7401032,0.239110620598087,1.0
Erythroid early,CD8 T cytotoxic,ADAM10,CD44,0.41839376,0.971,0.07121487,-0.02836581451069133,-0.11971161841886652,0.0023385405,0.7766728,1.0,1.0
Erythroid early,CD4 T naive,VIM,CD44,0.4063149,1.0,0.045535773,-0.48708922395267434,-1.507393524251547,0.00012598984,0.7355136,1.0,1.0
Erythroid early,CD4 T naive,TOR2A,ATP5F1B,0.27699924,0.886,0.07668532,0.17473650900024001,-0.20429680562336938,0.00244393,0.78302556,1.0,1.0
Erythroid early,CD4 T naive,TIMP3,CD44,0.40173346,0.004,0.038644526,0.36970918748630216,-0.025499687330061437,0.019890292,0.71924776,1.0,1.0
Erythroid early,CD4 T naive,SELPLG,SELL,0.4180547,0.0,0.041985415,0.042210592690947776,0.02663954460456311,0.0018724811,0.7275428,1.0,1.0
Erythroid early,CD4 T naive,S100A8,CD69,0.32820782,1.0,0.047897924,-0.20753481775118127,-2.661015998210725,0.00038214793,0.7404035,1.0,1.0
Erythroid early,CD4 T naive,PSEN1,CD44,0.4101532,0.763,0.05130924,0.011903202012358303,-0.10930596722891767,0.003395352,0.74696034,1.0,1.0
Erythroid early,CD4 T naive,LRPAP1,SORL1,0.29449108,0.0,0.08019796,0.16147533317931664,0.016721900660054356,0.0057111965,0.7868061,0.7384705870055778,1.0
Erythroid early,CD4 T naive,HLA-E,CD8B,0.27095795,1.0,0.0540391,-0.49863788701570133,-1.0853996168074733,0.0006349402,0.7518278,1.0,1.0
T proliferating,CD4 T memory,SPON2,ITGB2,0.33018908,0.608,0.069371566,-0.012076739957252445,-0.29076224203267115,0.0026730935,0.7743903,1.0,1.0
T proliferating,CD4 T memory,S100A9,ITGB2,0.333277,1.0,0.07264055,-0.22657645478006186,-2.6495646068321337,0.00044879955,0.7783872,1.0,1.0
T proliferating,CD4 T memory,S100A8,ITGB2,0.3153423,1.0,0.05365417,-0.22701406714430283,-2.73478162801716,0.00036822006,0.7511603,1.0,1.0
T proliferating,CD4 T memory,LGALS9,CD47,0.31122714,0.211,0.08495573,0.05180984036650673,-0.07515486100865679,0.0016834269,0.79159975,1.0,1.0
Erythroid early,CD4 T naive,COPA,CD74,0.30566645,1.0,0.08417408,-0.2703635333977832,-1.9484732129361915,0.0008113395,0.79083633,1.0,1.0
Erythroid early,CD4 T naive,APOE,SORL1,0.33768243,0.0,0.098658025,0.9622528154007322,0.37418624582622595,0.03146436,0.803665,0.058529996949489675,1.0
Erythroid early,CD4 T naive,ADAM10,CD44,0.42411882,0.988,0.07231584,-0.022493724409353797,-0.17529691681345377,0.0023746942,0.77800053,1.0,1.0
Erythroid early,CD4 T memory,VIM,CD44,0.5765485,1.0,0.06614976,-0.3124868103056573,-1.2660672293777773,0.00018302526,0.77020884,1.0,1.0
Erythroid early,CD4 T memory,VEGFA,CD44,0.5678632,0.0,0.04717158,0.20163408515194753,0.15535723431012488,0.0069747465,0.73893225,0.5443552004060965,1.0
Erythroid early,CD4 T memory,TIMP3,CD44,0.57196707,0.0,0.05613885,0.5443116011333192,0.21582660754370844,0.028894596,0.755367,0.17810740166678468,1.0
Erythroid early,CD4 T memory,TIMP1,CD63,0.30833164,1.0,0.09442139,-0.14897516748080042,-0.697750904310219,0.0007829482,0.8001791,1.0,1.0
Erythroid early,CD4 T memory,TGFB1,ITGB1,0.40627065,0.0,0.0788042,0.19071105562630064,0.09214856540557931,0.0017822292,0.78533196,1.0,1.0
Erythroid early,CD4 T memory,S100A9,ITGB2,0.3077353,1.0,0.04560108,-0.23992469501246258,-2.70194752688223,0.00028173995,0.7356531,1.0,1.0
Erythroid early,CD4 T memory,S100A8,ITGB2,0.30647096,1.0,0.044262584,-0.23171753926491997,-2.72439047557768,0.0003037671,0.7327461,1.0,1.0
Erythroid early,CD4 T memory,S100A8,CD69,0.5245245,1.0,0.080730535,-0.005039676162238271,-2.2900972967043414,0.0006440991,0.7873607,1.0,1.0
Erythroid early,CD4 T memory,PSEN1,CD44,0.5803868,0.0,0.07453686,0.1865056156593754,0.13202032764485222,0.0049324227,0.7806019,0.6056717802802984,1.0
T proliferating,CD4 T naive,COPA,CD74,0.28539586,1.0,0.067881234,-0.317712189061779,-1.948318631809606,0.0006542956,0.77248746,1.0,1.0
T proliferating,CD4 T memory,TOR2A,ATP5F1B,0.32629427,0.064,0.092274226,0.1767017677282969,0.014374905692609574,0.0029407418,0.79833376,1.0,1.0
T proliferating,CD4 T memory,TNF,VSIR,0.25854313,0.047,0.046156548,0.17205142971327747,-0.04517056594209362,0.009104708,0.7368286,1.0,1.0
T proliferating,CD4 T memory,TNF,TRADD,0.25855976,0.0,0.046160363,0.49167596072107445,0.4148805059621378,0.02997856,0.7368367,0.058529996949489675,1.0
Erythroid early,CD4 T memory,NECTIN1,CD96,0.24151343,0.0,0.05404853,0.9076611743405347,0.29213022798846017,0.04526495,0.7518441,0.10050090557904921,1.0
Erythroid early,CD4 T memory,LRPAP1,SORL1,0.3260064,0.0,0.10385219,0.22057922603571983,0.052150821902055444,0.0073957024,0.8076815,0.5441371421441846,1.0
Erythroid early,CD4 T memory,LAMB1,CD44,0.56563973,0.0,0.042312924,0.2117556691052891,0.1692477843297234,0.011634216,0.72831225,0.5012097446064554,1.0
Erythroid early,CD4 T memory,GNAI2,S1PR4,0.22423497,0.322,0.04594838,0.020880096522319064,-0.18810800919150333,0.0019734786,0.7363902,1.0,1.0
Erythroid early,CD4 T memory,FAM3C,CLEC2D,0.36584145,0.0,0.07820786,0.17139144032209022,0.054626321072758915,0.006945954,0.784691,0.6843727437289129,1.0
Erythroid early,CD4 T memory,CD55,ADGRE5,0.21337311,0.999,0.04552497,-0.046720111208796704,-0.3181197628165353,0.0026145692,0.7354906,1.0,1.0
Erythroid early,CD4 T memory,ADAM17,ITGB1,0.4048171,0.0,0.07676936,0.3115965859173714,0.3188821226704823,0.004704955,0.7831186,0.5474149029246687,1.0
Erythroid early,CD4 T memory,ADAM15,ITGB1,0.38241583,0.0,0.045409516,0.3550245284112475,0.4107306658632934,0.006272049,0.7352435,0.27107574433167286,1.0
Erythroid early,B naive,TOR2A,ATP5F1B,0.29329967,0.094,0.08550134,0.19484038689526628,-0.10189325991536091,0.0027248932,0.7921274,1.0,1.0
Erythroid early,B naive,TNFSF13B,TNFRSF13C,0.4288239,0.0,0.046740968,0.6144804183194341,0.6611355487061159,0.011450657,0.73804677,0.058529996949489675,1.0
Erythroid early,B naive,SELPLG,SELL,0.4096407,0.0,0.04108244,0.03299017401937171,0.05951413655380747,0.0018322101,0.7253827,1.0,1.0
Erythroid early,B naive,S100A8,CD69,0.4138157,1.0,0.06221525,-0.11923266460246502,-2.3269799400036586,0.000496377,0.7647375,1.0,1.0
Erythroid early,B naive,ICAM4,ITGB2,0.28727466,0.959,0.0706836,0.9411869266754544,-0.23932818975005393,0.0066441773,0.7760228,1.0,1.0
Erythroid early,B naive,FAM3C,CLEC2D,0.30727184,0.0,0.06298246,0.09831522527777461,0.057742221035173485,0.005593726,0.7658382,1.0,1.0
Erythroid early,B naive,ADAM10,CD44,0.32002738,1.0,0.05229823,-0.12925730105398303,-0.3353779567826121,0.0017173595,0.74876034,1.0,1.0
Dendritic cell,T proliferating,VCAN,ITGB1,0.6475252,0.0,0.40037286,0.4978975660428561,0.1732185906178606,0.013338267,0.89184517,0.2444500230536187,1.0
Dendritic cell,T proliferating,TGFB1,TGFBR3,0.25365844,0.0,0.0565651,0.3077442921038997,0.021125292468142487,0.0119364,0.7560652,0.6458549057787548,1.0
Dendritic cell,T proliferating,SNCA,LAG3,0.25934577,0.0,0.06571699,0.7399487050959636,0.36078608397489015,0.020521471,0.7696275,0.058529996949489675,1.0
Dendritic cell,T proliferating,SELPLG,SELL,0.3228485,0.621,0.090387695,0.03441039305594372,-0.22509428454543307,0.0040311436,0.7966658,1.0,1.0
Dendritic cell,T proliferating,PTDSS1,JMJD6,0.23446059,0.0,0.054854833,0.3456896490463461,0.1630729853085709,0.009818033,0.7532229,0.2637813535942522,1.0
