source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
NK,Pre-B large,MIF,CD74,1.903367,0.0,1.9091624,0.4435528602120019,0.22449275567325,0.0037624093,0.9473868,0.7445726584632089,0.030605373222308968
Platelet,Dendritic cell,APP,CD74,2.4452257,0.0,1.5043836,1.0957372384221415,1.743712000545423,0.010527231,0.9411217,0.05789331968041655,0.031178836551667567
CD8 T memory,Pre-B large,MIF,CD74,1.8816488,0.0,1.7696258,0.4179463918784948,0.14163009946744953,0.003487423,0.9454628,0.8728961374678994,0.031757390424254246
Platelet,B naive,APP,CD74,2.4291868,0.0,1.4938022,1.08661411394333,2.186199937917289,0.010453186,0.94092584,0.03614774911787547,0.031757390424254246
Erythroid late,Pre-B large,MIF,CD74,1.8797631,0.0,1.7575109,0.415723119824253,0.2529788708364563,0.0034635481,0.94528544,0.8830734573856721,0.032048569022755206
T activated,Pre-B large,MIF,CD74,1.877177,0.0,1.7408955,0.4126740023736168,0.0632911610167638,0.0034308038,0.9450393,0.9036948214768726,0.032341020681149815
Pre-B large,T proliferating,MIF,CD74,1.8756752,0.0,2.7210045,0.5463281322489296,0.15241751989325247,0.0053623165,0.9555494,0.3396512974678019,0.03263473689090943
Monocyte non-classical,Pre-B large,MIF,CD74,1.8748683,0.0,1.7260622,0.4099518914692915,0.06950272596358864,0.0034015717,0.94481665,0.926187705594584,0.03292972455567862
Dendritic cell,Erythroid early,ITGAL_ITGB2,F11R,0.09400433,0.002,0.007284936,0.14511354753100392,-0.03928328688434736,0.005916564,0.5265836,1.0,0.033031886787342764
Platelet,Plasmacytoid DC,APP,CD74,2.3949494,0.0,1.4712147,1.0671357982355056,1.6724801331286991,0.010295125,0.9405009,0.05789331968041655,0.033523495494903195
CD8 T cytotoxic,Pre-B large,MIF,CD74,1.8681401,0.0,1.6828345,0.40201932882134106,0.11572798112206928,0.0033163824,0.9441517,0.9755736939789922,0.033822277097838485
Dendritic cell,T proliferating,MIF,CD74,1.8652076,0.0,2.6630447,0.5339864738170472,0.017046090976360784,0.005248095,0.9550899,0.692057833388126,0.03412232694588603
Pre-B large,Monocyte classical,RPS19,C5AR1,2.1081536,0.983,1.4692663,0.10833914883784951,0.2711369318404492,0.019511623,0.94046384,1.0,0.03412232694588603
NK,Monocyte classical,RPS19,C5AR1,2.091993,1.0,1.4568769,0.0794921864231089,0.2890120210127033,0.019347094,0.9402263,1.0,0.034423640300249386
CD4 T naive,Pre-B large,MIF,CD74,1.8551593,0.0,1.5994349,0.38671459360826055,0.024469574371406844,0.0031520256,0.9427964,1.0,0.035030054251390115
HSPC,HSPC,MIF,CD74,1.853332,0.0,3.0190244,0.6024566276345027,0.0917503272586142,0.0059496285,0.95770514,0.4671434564174416,0.035335145171376564
Erythroid early,Pre-B large,IL7,IL2RG_IL7R,0.10767972,1.0,0.0073092766,0.027598099555419087,-0.36370858228162134,0.005198726,0.5269994,1.0,0.035562710876695366
Monocyte classical,Monocyte classical,RPS19,C5AR1,2.0514846,1.0,1.4258214,0.007203900597363311,0.20412845253023726,0.018934684,0.939618,1.0,0.03625800004976141
Plasmacytoid DC,Monocyte non-classical,MIF,CD74,1.8392075,0.0,1.8395575,0.4078688550781978,0.12113130767834202,0.0036252385,0.94645345,0.8000209681240984,0.03625800004976141
NK,Monocyte non-classical,MIF,CD74,1.8378694,0.0,1.8313113,0.40629151422887116,0.28836851543641606,0.0036089877,0.9463395,0.7264963068072459,0.0365681268086503
T proliferating,Erythroid early,TNF,FAS,0.08950607,0.002,0.0073761037,0.26111969981617783,0.07487883866312026,0.014903506,0.5281336,1.0,0.038092091205818385
Pre-B small,Dendritic cell,MIF,CD74,2.4336884,0.0,1.3991506,0.6575359371315479,0.9131292460873084,0.0027573232,0.93908006,0.4939661604682039,0.03877421150470358
Erythroid early,T proliferating,MIF,CD74,1.8226272,0.0,2.4272764,0.4837834505181322,-0.0069772907995990785,0.0047834627,0.9530593,0.7732444072906871,0.03877421150470358
Monocyte classical,Pre-B large,MIF,CD74,1.8230091,0.0,1.3928745,0.3488084467920901,0.02431632194096256,0.0027449548,0.9389514,1.0,0.03909437905914075
Pre-B small,B naive,MIF,CD74,2.4176495,0.0,1.3893093,0.6484128126527364,1.3556171834591741,0.002737929,0.9388779,0.4939661604682039,0.03941579701382493
CD8 T memory,Monocyte non-classical,MIF,CD74,1.8161513,0.0,1.6974648,0.380685045895364,0.2055058592306156,0.0033452145,0.9443795,0.9599335505499319,0.04006237231427465
Plasmacytoid DC,Monocyte classical,APP,CD74,1.8151071,0.0,3.1743152,1.8319079460893621,0.9395924872483701,0.022212919,0.9587094,0.05789331968041655,0.0403875365220984
B naive,Pre-B large,MIF,CD74,1.8215572,0.0,1.3835461,0.34709669822055667,-0.0038267830230122035,0.002726571,0.9387585,1.0,0.0403875365220984
Erythroid early,T activated,IL7,IL2RG_IL7R,0.11389854,1.0,0.00783433,0.03578052948274599,-0.2399000411907416,0.0055721705,0.53563654,1.0,0.04062003649743726
Erythroid late,Monocyte non-classical,MIF,CD74,1.8142656,0.0,1.685844,0.37846177384112223,0.3168546305996224,0.003322313,0.9441988,0.7992800884552207,0.04071394785365732
T activated,Monocyte non-classical,MIF,CD74,1.8116795,0.0,1.669906,0.37541265639048604,0.12716692077992986,0.003290904,0.94394803,0.9850490468448849,0.04104160548981806
Pre-B small,Plasmacytoid DC,MIF,CD74,2.3834121,0.0,1.3683019,0.628934496944912,0.8418973786705846,0.0026965293,0.9384392,0.4939661604682039,0.04137049994724582
Monocyte non-classical,Monocyte non-classical,MIF,CD74,1.8093708,0.0,1.6556776,0.37269054548616076,0.1333784857267547,0.003262864,0.94372123,0.996190674471992,0.041700647702495014
Platelet,Pre-B small,APP,CD74,2.2224646,0.0,1.3574207,0.9690103105413639,1.4679807631308235,0.009498828,0.9382082,0.06438644823042258,0.042364673935530124
CD8 T cytotoxic,Monocyte non-classical,MIF,CD74,1.8026426,0.0,1.6142126,0.3647579828382103,0.17960374088523534,0.0031811483,0.9430439,1.0,0.042364673935530124
Granulocyte precursor,HSPC,MIF,CD74,1.8021177,0.0,2.7631402,0.5420738943475013,0.21643419465601343,0.0054453546,0.9558746,0.32907930739097907,0.042698550775049346
Erythroid early,Dendritic cell,PTPRC,CD22,0.09197973,1.0,0.008290151,-0.3782652210908407,-1.0846872308535307,0.00043952843,0.5426622,1.0,0.043146543003347165
Monocyte classical,B naive,TNFSF13B,HLA-DPB1,1.7999587,0.0,2.353085,1.34258386360598,2.1049710621554434,0.028451331,0.95236003,0.027015142709953713,0.04337001894425575
Dendritic cell,Dendritic cell,APP,CD74,2.4264793,0.0,1.3333945,1.049021230299826,1.2499850606813796,0.0093307,0.9376885,0.06836850060041112,0.04370761746325899
CD4 T naive,Monocyte non-classical,MIF,CD74,1.7896618,0.0,1.5342138,0.3494532476251298,0.0883453341345729,0.0030234938,0.9416633,1.0,0.04404645491470709
HSPC,Dendritic cell,APP,CD74,2.42646,0.0,1.333219,1.048973370214909,1.2580282110749792,0.009329473,0.93768466,0.06858307399568991,0.04404645491470709
T proliferating,NK,CLEC2D,KLRB1,1.7866504,0.0,2.1282947,1.2996520311298276,1.577024730630849,0.04564287,0.9500299,0.0034055810528448812,0.044386530479466696
T proliferating,HSPC,MIF,CD74,1.7788056,0.0,2.646665,0.5145886506112411,-0.06732230557242191,0.0052158157,0.9549574,1.0,0.04507038364950479
Dendritic cell,B naive,APP,CD74,2.4104404,0.0,1.3240159,1.0398981058210146,1.6924729980532454,0.009265071,0.937482,0.07009926313791086,0.04507038364950479
HSPC,B naive,APP,CD74,2.4104211,0.0,1.3238416,1.0398502457360976,1.700516148446845,0.009263852,0.9374781,0.07031789615139299,0.045414168606920616
Dendritic cell,Erythroid early,CXCL8,ACKR1,0.103199646,0.231,0.008554994,0.5858649817655018,-0.33112628276555556,0.03618801,0.5465617,1.0,0.04567161113310871
Monocyte classical,Monocyte non-classical,MIF,CD74,1.7575116,0.0,1.3360765,0.31154710080895937,0.08819208170412862,0.0026330224,0.9377472,1.0,0.04645292007076759
B naive,Monocyte non-classical,MIF,CD74,1.7560596,0.0,1.3271284,0.3098353522374259,0.06004897674015386,0.0026153882,0.9375507,1.0,0.04680163942819003
Dendritic cell,Plasmacytoid DC,APP,CD74,2.376203,0.0,1.3039956,1.0204197901131902,1.1787531932646558,0.009124976,0.937034,0.0732069187144058,0.047502772004765215
HSPC,Plasmacytoid DC,APP,CD74,2.3761837,0.0,1.303824,1.020371930028273,1.1867963436582554,0.009123774,0.93703014,0.0734327786892872,0.04785517430354748
Erythroid early,Monocyte classical,ERFE,LRP1,0.130788,0.0,0.008613682,0.8156127042300116,0.39799525487945164,0.27630085,0.54740876,0.05789331968041655,0.04819523715033727
CD4 T memory,T proliferating,MIF,CD74,1.7481368,0.0,2.0148213,0.3959571940036619,-0.015400979720772145,0.0039706323,0.9487132,0.8109239928311384,0.04856368389025939
Granulocyte precursor,B naive,TNFSF13B,HLA-DPB1,1.7411668,0.0,2.0307128,1.2366030937297365,1.710552840122572,0.024553504,0.948904,0.045280424729379654,0.049995416610713383
Dendritic cell,T proliferating,TNFSF10,RIPK1,0.09561111,0.001,0.008856526,0.25582831219524227,0.0759267651933737,0.014155491,0.5508506,0.9572610593235005,0.05071742975884598
Pre-B large,HSPC,MIF,CD74,1.7405052,0.0,2.455303,0.46943143279788047,0.044373250914597984,0.0048386957,0.9533155,0.5932391681412853,0.0507186360496058
CD4 T naive,NK,CLEC2D,KLRB1,1.7387819,0.0,1.8585019,1.2399266487204215,1.8013486056141228,0.039856963,0.9467125,0.006045037351030331,0.051082080003415006
Platelet,Pre-B large,MIF,CD74,1.8036519,0.0,1.2685072,0.32598620300901776,0.039773372911049876,0.0024998626,0.93621504,1.0,0.05181262264780942
Dendritic cell,HSPC,MIF,CD74,1.7300375,0.0,2.403003,0.45708977436599807,-0.0909981780022937,0.0047356277,0.952834,1.0,0.052179729304342184
Pre-B small,Pre-B small,MIF,CD74,2.2109272,0.0,1.2624679,0.5308090092507702,0.6373980086727089,0.002487961,0.9360724,0.4939661604682039,0.052548055234227356
Dendritic cell,HSPC,FAM3C,CLEC2D,0.09422296,1.0,0.008877681,-0.19296413165688436,-0.5840002136350474,0.0007884625,0.5511457,1.0,0.05323818521988745
HSPC,Dendritic cell,TNFSF13B,HLA-DPB1,1.8985938,0.0,1.221433,1.165776802101722,1.4082698422525146,0.014768439,0.9350766,0.05789331968041655,0.05328835187309203
CD4 T memory,NK,CLEC2D,KLRB1,1.7098876,0.0,1.6956494,1.2038769724758767,1.6159200324787388,0.036364473,0.9443514,0.008673342159085455,0.054033525476251454
Platelet,Monocyte non-classical,MIF,CD74,1.7381544,0.0,1.2167805,0.288724857025887,0.10364913267421594,0.0023979244,0.93496066,1.0,0.054033525476251454
Plasmacytoid DC,Granulocyte precursor,APP,CD74,1.709023,0.0,2.862796,1.7715574907389195,0.7113919541912348,0.020033,0.9566158,0.05789331968041655,0.05440793545395871
CD8 T cytotoxic,NK,CLEC2D,KLRB1,1.7074229,0.0,1.6817575,1.2008014364835258,1.7167791504085546,0.03606655,0.94413483,0.009113087190305994,0.055538438305987384
Dendritic cell,Pre-B small,APP,CD74,2.2037182,0.0,1.2031356,0.9222943024190485,0.9742538232667801,0.008419187,0.9346169,0.09572188059368411,0.055538438305987384
T proliferating,T proliferating,TNF,RIPK1,0.09672013,0.004,0.009031152,0.3393420192163267,0.11433356840600249,0.025162397,0.55326474,1.0,0.055757499804161184
HSPC,Pre-B small,APP,CD74,2.2036989,0.0,1.2029773,0.9222464423341314,0.9822969736603797,0.0084180785,0.93461293,0.09599803441536947,0.05591770077133651
CD8 T memory,NK,CLEC2D,KLRB1,1.7014072,0.0,1.6478525,1.1932959371453844,1.7120768398204675,0.03533943,0.9435953,0.010420844525637718,0.05706274129993522
Erythroid early,Dendritic cell,TNFSF13B,TFRC,0.10857474,1.0,0.009279753,-0.05094697271398214,-0.3141393205394022,0.0008225185,0.55661815,1.0,0.05827538220131011
Pre-B large,NK,CLEC2D,KLRB1,1.6942655,0.0,1.6076006,1.18438533488458,1.5006290731381764,0.0344762,0.94293356,0.011529645091470636,0.05938544280913265
Dendritic cell,B naive,TNFSF13B,HLA-DPB1,1.6913099,0.0,1.7573332,1.14672879375508,1.4458732223457988,0.021248052,0.9452828,0.05789331968041655,0.06056304937897516
Erythroid early,Monocyte non-classical,ERFE,LRP1,0.14229594,0.0,0.0095029455,0.8598634168114389,0.3293066544647365,0.30482566,0.55954885,0.049639788228243394,0.060791828679673005
Erythroid early,HSPC,MIF,CD74,1.6874571,0.0,2.190257,0.406886751067083,-0.11502155977825357,0.0043163663,0.9507067,1.0,0.06254974772067697
T proliferating,T proliferating,TNFSF10,RIPK1,0.09980388,0.017,0.0095167225,0.27011388159963245,0.08182139089722769,0.015210691,0.55972743,1.0,0.06330683551702732
HSPC,Monocyte classical,MIF,CD74,1.6852211,0.0,2.612702,0.5068204838568573,0.012811046465704301,0.0051488834,0.95467883,0.7030693662551827,0.06416066842743932
Plasmacytoid DC,T proliferating,MIF,CD74,1.6827453,0.0,1.6527476,0.318859394434552,-0.16774280876872938,0.0032570898,0.94367415,1.0,0.0645663746696485
NK,T proliferating,MIF,CD74,1.6814072,0.0,1.6453389,0.3172820535852254,-0.0005056010106553321,0.0032424892,0.94355464,1.0,0.06538138682225281
Erythroid early,Plasmacytoid DC,TNFSF13B,TFRC,0.11091604,0.994,0.009553628,-0.045356367839960145,-0.23620581476526228,0.0008467936,0.56020427,1.0,0.06582041138885797
CD8 T memory,T proliferating,MIF,CD74,1.6596891,0.0,1.5250846,0.2916755852517182,-0.0833682572164558,0.0030055027,0.9414992,1.0,0.06743974186865848
Erythroid late,T proliferating,MIF,CD74,1.6578034,0.0,1.5146439,0.28945231319747644,0.027980514152550984,0.002984927,0.94130975,1.0,0.06785498028562227
T activated,T proliferating,MIF,CD74,1.6552173,0.0,1.5003245,0.28640319574684026,-0.16170719566714153,0.0029567075,0.9410468,1.0,0.06827140521077721
Pre-B large,Erythroid early,SELL,SELPLG,0.11591915,1.0,0.009560908,-0.2888656058627967,-0.7259892544136144,0.00042640092,0.5602981,1.0,0.06833255257058374
Monocyte non-classical,T proliferating,MIF,CD74,1.6529086,0.0,1.487541,0.283681084842515,-0.1554956307203167,0.002931515,0.94080895,1.0,0.06868900482919234
B naive,NK,CLEC2D,KLRB1,1.6513181,0.0,1.3655429,1.130800757431561,1.6190359324411534,0.02928509,0.9383809,0.023559598557655062,0.06910780028218659
CD8 T cytotoxic,T proliferating,MIF,CD74,1.6461804,0.0,1.4502867,0.2757485221945645,-0.10927037556183605,0.0028580977,0.9400988,1.0,0.06952777978599349
Platelet,Pre-B large,APP,CD74,1.7711477,0.0,1.0596722,0.7122616191622586,0.7499163032022536,0.0074152728,0.9306287,0.14095591319600276,0.07037127654927249
Erythroid early,Plasmacytoid DC,TNFSF13B,TNFRSF17,0.1116816,0.001,0.009643179,0.7163217139737933,-0.006887877151925237,0.009649822,0.56135327,0.9572610593235005,0.07084325947176524
Monocyte non-classical,B naive,TNFSF13B,HLA-DPB1,1.6410301,0.0,1.481635,1.0560923001126317,1.5167910419112682,0.017914563,0.9406981,0.05789331968041655,0.07250069837758033
Platelet,Erythroid early,LTB,LTBR,0.15279292,1.0,0.010053824,-0.31420586853644095,-0.7806603967120104,0.0012149658,0.56648076,1.0,0.07335252837960787
Granulocyte precursor,Monocyte classical,MIF,CD74,1.6340067,0.0,2.3912566,0.44643775056985585,0.13749491386310353,0.0047124787,0.9527238,0.4545913749278845,0.07422544461141994
CD4 T naive,T proliferating,MIF,CD74,1.6331996,0.0,1.378412,0.260443786981484,-0.2005287823124985,0.002716453,0.9386515,1.0,0.0750948548717289
Erythroid early,Erythroid early,GRN,TNFRSF1A,0.10885656,1.0,0.010091877,-0.0744558991458274,-0.4014904642327337,0.0009786619,0.5669446,1.0,0.07586036383073805
Pre-B large,NK,FAM3C,HLA-C,1.9082383,0.0,1.0186764,0.7718487873159381,0.852066327683674,0.012545403,0.9293443,0.05789331968041655,0.07596896686305374
Platelet,Monocyte non-classical,APP,CD74,1.7056502,0.0,1.0164614,0.6750002731791278,0.8137920629654196,0.007112896,0.9292728,0.15789495302387205,0.0764077796853986
Monocyte classical,Plasmacytoid DC,TNFSF13B,HLA-DPB1,1.626174,0.0,2.0547745,1.2052084544672659,1.572542352872743,0.024844436,0.9491888,0.04257348572975321,0.07728890327322496
HSPC,Erythroid early,LTB,LTBR,0.15619072,1.0,0.010308677,-0.3117064964770711,-0.9659475408890401,0.0012457639,0.569552,1.0,0.07836677447000504
Pre-B small,NK,CLEC2D,KLRB1,1.6181736,0.0,1.1787363,1.0894471957702672,1.5703830898744116,0.025278885,0.93398815,0.04043709376882797,0.07906517711305999
CD4 T memory,HSPC,MIF,CD74,1.6129667,0.0,1.8180773,0.3190604945526127,-0.12344524869942664,0.0035829074,0.9461551,1.0,0.07996031438191253
Pre-B small,Pre-B large,MIF,CD74,1.7596104,0.0,0.98554724,0.2740603178716649,-0.08066645125586103,0.0019422299,0.9282511,1.0,0.08040962878478577
T proliferating,Monocyte classical,MIF,CD74,1.6106946,0.0,2.2904575,0.4189525068335957,-0.14626158636533182,0.0045138327,0.9517444,1.0,0.08086010594111256
T proliferating,Erythroid early,FASLG,FAS,0.11408728,0.0,0.010537359,0.6508336536076309,0.1557863238618788,0.043640025,0.5722394,0.3047139080175401,0.0808717442316782
Monocyte classical,T proliferating,MIF,CD74,1.6010494,0.0,1.2003958,0.22253764016531358,-0.20068203474294277,0.0023656348,0.93454725,1.0,0.08131173314156498
Pre-B large,CD8 T cytotoxic,FAM3C,HLA-C,1.8264283,0.0,0.9714288,0.7029123265845223,0.7449697738432126,0.01196353,0.92776906,0.05789331968041655,0.08131173314156498
B naive,T proliferating,MIF,CD74,1.5995975,0.0,1.1923565,0.22082589159378013,-0.22882513970691754,0.0023497913,0.93434143,1.0,0.08176453331688041
T activated,NK,CLEC2D,KLRB1,1.5879915,0.0,1.0086255,1.0517895543292637,1.3905154924914638,0.02163073,0.929018,0.05789331968041655,0.08312988033060566
T proliferating,Erythroid early,TNF,VSIR,0.10415296,1.0,0.010736392,-0.020693988345229647,-0.48256539328984954,0.00211783,0.5745281,1.0,0.08337528176531603
Platelet,T proliferating,MIF,CD74,1.5816922,0.0,1.0932146,0.19971539638224123,-0.18522498377285546,0.0021544113,0.9316279,1.0,0.08358731674498904
HSPC,Granulocyte precursor,MIF,CD74,1.5791371,0.0,2.356298,0.44647002850641454,-0.21538948659143098,0.0046435855,0.952391,1.0,0.08404591017893565
Dendritic cell,Dendritic cell,COPA,CD74,2.3850663,0.0,0.9556584,0.9126721754504075,1.1290633425224652,0.0092114275,0.9272188,0.07075669604464345,0.08404591017893565
Erythroid early,Dendritic cell,COPA,CD74,2.3850167,0.0,0.95520777,0.9125568363626428,1.081754176246396,0.009207084,0.9272028,0.07097686451638423,0.08450565981331216
Pre-B large,Monocyte classical,MIF,CD74,1.5723941,0.0,2.1248505,0.373795289020235,-0.03456602987831192,0.0041874684,0.9499914,0.8845345920597855,0.08496656482898525
Plasmacytoid DC,CD8 T memory,APP,CD74,1.5721952,0.0,2.4609966,1.6937167954400394,0.5984006058192346,0.017221326,0.953367,0.05789331968041655,0.08542861224273848
Dendritic cell,B naive,COPA,CD74,2.3690274,0.0,0.9489366,0.903549050971596,1.571551279894331,0.009146637,0.9269802,0.07253246407164493,0.08542861224273848
Dendritic cell,Erythroid early,ITGAL_ITGB2,ICAM3,0.10717126,1.0,0.010797826,-0.23544519597776425,-0.6923040684327197,0.0005873768,0.57522535,1.0,0.08587739570164817
Erythroid early,B naive,COPA,CD74,2.3689778,0.0,0.9484891,0.9034337118838314,1.5242421136182618,0.009142324,0.9269642,0.07275676220837952,0.0858918255332801
Pre-B small,Monocyte non-classical,MIF,CD74,1.694113,0.0,0.945359,0.23679897188853416,-0.016790691492694965,0.0018630306,0.9268523,1.0,0.08635619174773979
Granulocyte precursor,Plasmacytoid DC,TNFSF13B,HLA-DPB1,1.5673821,0.0,1.7732707,1.0992276845910225,1.1781241308398713,0.021440752,0.9455159,0.05789331968041655,0.08728837967188004
Dendritic cell,Monocyte classical,MIF,CD74,1.5619265,0.0,2.0795894,0.3614536305883526,-0.1699374587952036,0.004098272,0.9494775,1.0,0.08822515711638607
Dendritic cell,Pre-B large,APP,CD74,1.7524014,0.0,0.93922937,0.6655456110399431,0.2561893633382102,0.0065724486,0.92663145,0.19677840483397374,0.08822515711638607
Dendritic cell,Dendritic cell,TNFSF10,TNFRSF10B,0.1042459,0.0,0.010799212,0.2773513330901836,0.10096972989249478,0.018782644,0.575241,0.44929007444151325,0.08837807000318729
HSPC,Pre-B large,APP,CD74,1.752382,0.0,0.93910575,0.6654977509550261,0.2642325137318098,0.006571584,0.926627,0.19725242667253348,0.08869527563324073
Pre-B large,CD8 T memory,FAM3C,HLA-C,1.7678477,0.0,0.93759686,0.6535497367873935,0.6475505040566805,0.011546876,0.92657226,0.05789331968041655,0.08916654215923497
HSPC,B naive,TNFSF13B,HLA-DPB1,1.5482326,0.0,0.9727999,0.8888114177673299,1.1961163573653284,0.011762198,0.92781633,0.05789331968041655,0.09058720910425488
Monocyte non-classical,Erythroid early,SELL,SELPLG,0.12856881,1.0,0.010918441,-0.27500428849286845,-0.6188717767150613,0.00048694471,0.5765819,1.0,0.09087732151713288
Plasmacytoid DC,HSPC,MIF,CD74,1.5475752,0.0,1.4913597,0.24196269498350284,-0.27578707774738387,0.0029390408,0.9408803,1.0,0.09106305944538641
Dendritic cell,Plasmacytoid DC,COPA,CD74,2.33479,0.0,0.9345879,0.8840707352637714,1.0578314751057414,0.009008333,0.9264628,0.07688379619111059,0.09106305944538641
NK,HSPC,MIF,CD74,1.5462372,0.0,1.4846743,0.24038535413417617,-0.10854986998930982,0.0029258658,0.94075525,1.0,0.09154005370001236
Erythroid early,Plasmacytoid DC,COPA,CD74,2.3347404,0.0,0.9341472,0.8839553961760068,1.0105223088296722,0.009004084,0.9264468,0.077118108543072,0.09154005370001236
Monocyte classical,Monocyte non-classical,TNFSF13B,HLA-DPB1,1.5349686,0.0,1.8982159,1.1331099329240173,1.6067537831676364,0.022951474,0.94724333,0.05433031415275724,0.09249745805652675
