gene,bin,scaled,lineage
NEAT1,0,-2.6210158,Monocyte classical
NEAT1,1,-2.4172878,Monocyte classical
NEAT1,2,-1.7228996,Monocyte classical
NEAT1,3,-1.433643,Monocyte classical
NEAT1,4,-1.4461417,Monocyte classical
NEAT1,5,-1.3576118,Monocyte classical
NEAT1,6,-0.9773861,Monocyte classical
NEAT1,7,-1.0977224,Monocyte classical
NEAT1,8,-0.8536652,Monocyte classical
NEAT1,9,-0.44000262,Monocyte classical
NEAT1,10,-0.80023885,Monocyte classical
NEAT1,11,-0.5108986,Monocyte classical
NEAT1,12,-0.21097039,Monocyte classical
NEAT1,13,-0.13480785,Monocyte classical
NEAT1,14,-0.010339853,Monocyte classical
NEAT1,15,-0.06842015,Monocyte classical
NEAT1,16,0.07634181,Monocyte classical
NEAT1,17,-0.0104442965,Monocyte classical
NEAT1,18,0.043484688,Monocyte classical
NEAT1,19,0.2759039,Monocyte classical
NEAT1,20,0.74951315,Monocyte classical
NEAT1,21,0.47795102,Monocyte classical
NEAT1,22,0.08290571,Monocyte classical
NEAT1,23,0.5483048,Monocyte classical
NEAT1,24,0.72697425,Monocyte classical
NEAT1,25,0.62573504,Monocyte classical
NEAT1,26,0.64483047,Monocyte classical
NEAT1,27,0.41773584,Monocyte classical
NEAT1,28,0.5276559,Monocyte classical
NEAT1,29,1.0066414,Monocyte classical
NEAT1,30,0.7660416,Monocyte classical
NEAT1,31,0.89388216,Monocyte classical
NEAT1,32,0.8925464,Monocyte classical
NEAT1,33,1.0868127,Monocyte classical
NEAT1,34,1.218837,Monocyte classical
NEAT1,35,1.2721758,Monocyte classical
NEAT1,36,1.3158826,Monocyte classical
NEAT1,37,0.9890917,Monocyte classical
NEAT1,38,0.8584192,Monocyte classical
NEAT1,39,0.61580294,Monocyte classical
CST3,0,-4.8053837,Monocyte classical
CST3,1,-0.7373827,Monocyte classical
CST3,2,-1.7120955,Monocyte classical
CST3,3,-0.8840059,Monocyte classical
CST3,4,0.31382352,Monocyte classical
CST3,5,0.5672962,Monocyte classical
CST3,6,0.3580163,Monocyte classical
CST3,7,-0.9647814,Monocyte classical
CST3,8,-0.63353395,Monocyte classical
CST3,9,-0.46149367,Monocyte classical
CST3,10,-0.46355656,Monocyte classical
CST3,11,-0.4402163,Monocyte classical
CST3,12,-0.14819553,Monocyte classical
CST3,13,0.2164505,Monocyte classical
CST3,14,-0.005635426,Monocyte classical
CST3,15,-0.19291218,Monocyte classical
CST3,16,0.05352533,Monocyte classical
CST3,17,-0.2854305,Monocyte classical
CST3,18,0.038954314,Monocyte classical
CST3,19,0.44570085,Monocyte classical
CST3,20,0.8152642,Monocyte classical
CST3,21,-0.046436746,Monocyte classical
CST3,22,-0.0150786145,Monocyte classical
CST3,23,-0.50329006,Monocyte classical
CST3,24,0.2662787,Monocyte classical
CST3,25,0.40422013,Monocyte classical
CST3,26,-0.0071473885,Monocyte classical
CST3,27,-0.10972406,Monocyte classical
CST3,28,0.22291543,Monocyte classical
CST3,29,0.35966754,Monocyte classical
CST3,30,0.6242331,Monocyte classical
CST3,31,0.5752445,Monocyte classical
CST3,32,0.47681677,Monocyte classical
CST3,33,0.6506615,Monocyte classical
CST3,34,0.7684437,Monocyte classical
CST3,35,0.51933897,Monocyte classical
CST3,36,0.98248774,Monocyte classical
CST3,37,1.7030725,Monocyte classical
CST3,38,1.3483989,Monocyte classical
CST3,39,0.7055108,Monocyte classical
FTL,0,-2.9109828,Monocyte classical
FTL,1,-2.747914,Monocyte classical
FTL,2,-1.9309093,Monocyte classical
FTL,3,-1.5961347,Monocyte classical
FTL,4,-1.7879729,Monocyte classical
FTL,5,-1.5712069,Monocyte classical
FTL,6,-1.2980902,Monocyte classical
FTL,7,-0.6802234,Monocyte classical
FTL,8,-0.4084472,Monocyte classical
FTL,9,-0.20684266,Monocyte classical
FTL,10,-0.14260307,Monocyte classical
FTL,11,0.04411549,Monocyte classical
FTL,12,0.13227168,Monocyte classical
FTL,13,0.22255796,Monocyte classical
FTL,14,0.32820168,Monocyte classical
FTL,15,0.26120338,Monocyte classical
FTL,16,0.23003693,Monocyte classical
FTL,17,0.4034808,Monocyte classical
FTL,18,0.38033482,Monocyte classical
FTL,19,0.4261023,Monocyte classical
FTL,20,0.6335149,Monocyte classical
FTL,21,0.4372327,Monocyte classical
FTL,22,0.66937983,Monocyte classical
FTL,23,0.5145908,Monocyte classical
FTL,24,0.41950378,Monocyte classical
FTL,25,0.4230558,Monocyte classical
FTL,26,0.6446103,Monocyte classical
FTL,27,0.5920549,Monocyte classical
FTL,28,0.6490863,Monocyte classical
FTL,29,0.4408974,Monocyte classical
FTL,30,0.63609844,Monocyte classical
FTL,31,0.6378016,Monocyte classical
FTL,32,0.6453288,Monocyte classical
FTL,33,0.66704905,Monocyte classical
FTL,34,0.68592256,Monocyte classical
FTL,35,0.5923834,Monocyte classical
FTL,36,0.7829721,Monocyte classical
FTL,37,1.1630826,Monocyte classical
FTL,38,0.978299,Monocyte classical
FTL,39,0.64016074,Monocyte classical
LST1,0,-3.0806048,Monocyte classical
LST1,1,-1.6612881,Monocyte classical
LST1,2,-1.6515675,Monocyte classical
LST1,3,-0.9577492,Monocyte classical
LST1,4,-1.0376238,Monocyte classical
LST1,5,-0.60938483,Monocyte classical
LST1,6,-0.65750533,Monocyte classical
LST1,7,-0.9256032,Monocyte classical
LST1,8,-0.80735344,Monocyte classical
LST1,9,-0.19072625,Monocyte classical
LST1,10,-0.40354046,Monocyte classical
LST1,11,-0.19488388,Monocyte classical
LST1,12,-0.27736995,Monocyte classical
LST1,13,-0.12030464,Monocyte classical
LST1,14,-0.11112497,Monocyte classical
LST1,15,-0.07117737,Monocyte classical
LST1,16,-0.25802392,Monocyte classical
LST1,17,0.11206329,Monocyte classical
LST1,18,0.004286798,Monocyte classical
LST1,19,0.16266376,Monocyte classical
LST1,20,0.20717016,Monocyte classical
LST1,21,0.19546668,Monocyte classical
LST1,22,-0.20763566,Monocyte classical
LST1,23,0.1646837,Monocyte classical
LST1,24,0.42072737,Monocyte classical
LST1,25,0.3545369,Monocyte classical
LST1,26,0.43827984,Monocyte classical
LST1,27,0.41541463,Monocyte classical
LST1,28,0.37580338,Monocyte classical
LST1,29,0.33116373,Monocyte classical
LST1,30,0.71868426,Monocyte classical
LST1,31,0.43431523,Monocyte classical
LST1,32,0.6271947,Monocyte classical
LST1,33,0.22683886,Monocyte classical
LST1,34,0.26786077,Monocyte classical
LST1,35,0.3557139,Monocyte classical
LST1,36,0.4640449,Monocyte classical
LST1,37,1.3420787,Monocyte classical
LST1,38,2.5522697,Monocyte classical
LST1,39,3.0522215,Monocyte classical
AIF1,0,-1.0459489,Monocyte classical
AIF1,1,-0.993872,Monocyte classical
AIF1,2,-1.2839317,Monocyte classical
AIF1,3,-1.3424084,Monocyte classical
AIF1,4,-1.4192175,Monocyte classical
AIF1,5,-1.1771483,Monocyte classical
AIF1,6,-1.3092734,Monocyte classical
AIF1,7,-1.3663197,Monocyte classical
AIF1,8,-1.246852,Monocyte classical
AIF1,9,-1.3115901,Monocyte classical
AIF1,10,-0.90831476,Monocyte classical
AIF1,11,-0.82562864,Monocyte classical
AIF1,12,-0.39933804,Monocyte classical
AIF1,13,-0.20732746,Monocyte classical
AIF1,14,-0.0068132565,Monocyte classical
AIF1,15,-0.28030908,Monocyte classical
AIF1,16,-0.34175766,Monocyte classical
AIF1,17,-0.12066011,Monocyte classical
AIF1,18,-0.055367514,Monocyte classical
AIF1,19,0.24539219,Monocyte classical
AIF1,20,0.6474582,Monocyte classical
AIF1,21,-0.17926084,Monocyte classical
AIF1,22,0.5378703,Monocyte classical
AIF1,23,0.10762715,Monocyte classical
AIF1,24,0.44468525,Monocyte classical
AIF1,25,0.40473574,Monocyte classical
AIF1,26,0.26406217,Monocyte classical
AIF1,27,0.30730605,Monocyte classical
AIF1,28,0.65592283,Monocyte classical
AIF1,29,0.3670776,Monocyte classical
AIF1,30,0.93984354,Monocyte classical
AIF1,31,0.9141255,Monocyte classical
AIF1,32,0.71429956,Monocyte classical
AIF1,33,0.7489086,Monocyte classical
AIF1,34,0.7137815,Monocyte classical
AIF1,35,0.46191204,Monocyte classical
AIF1,36,0.66300994,Monocyte classical
AIF1,37,1.2541419,Monocyte classical
AIF1,38,2.466422,Monocyte classical
AIF1,39,2.962765,Monocyte classical
CFD,0,-0.009352466,Monocyte classical
CFD,1,-0.4876111,Monocyte classical
CFD,2,0.27204344,Monocyte classical
CFD,3,0.3460844,Monocyte classical
CFD,4,-0.84799427,Monocyte classical
CFD,5,-1.776171,Monocyte classical
CFD,6,-1.3173207,Monocyte classical
CFD,7,-0.9925436,Monocyte classical
CFD,8,-1.10641,Monocyte classical
CFD,9,-1.1755128,Monocyte classical
CFD,10,-0.9648989,Monocyte classical
CFD,11,-1.1674409,Monocyte classical
CFD,12,-0.54665524,Monocyte classical
CFD,13,-0.5613757,Monocyte classical
CFD,14,-0.3564659,Monocyte classical
CFD,15,-0.5291061,Monocyte classical
CFD,16,-0.90984386,Monocyte classical
CFD,17,-0.34928116,Monocyte classical
CFD,18,-0.36343148,Monocyte classical
CFD,19,-0.211376,Monocyte classical
CFD,20,0.5135408,Monocyte classical
CFD,21,-0.1320281,Monocyte classical
CFD,22,-0.27298,Monocyte classical
CFD,23,-0.20500189,Monocyte classical
CFD,24,-0.14600083,Monocyte classical
CFD,25,0.047974817,Monocyte classical
CFD,26,-0.22702174,Monocyte classical
CFD,27,0.05847021,Monocyte classical
CFD,28,-0.102207154,Monocyte classical
CFD,29,0.96488184,Monocyte classical
CFD,30,0.82893413,Monocyte classical
CFD,31,0.33623138,Monocyte classical
CFD,32,0.97567177,Monocyte classical
CFD,33,0.5221098,Monocyte classical
CFD,34,0.53896105,Monocyte classical
CFD,35,0.66608983,Monocyte classical
CFD,36,1.3592566,Monocyte classical
CFD,37,1.4219406,Monocyte classical
CFD,38,2.4833293,Monocyte classical
CFD,39,3.4225008,Monocyte classical
TYMP,0,-2.4138982,Monocyte classical
TYMP,1,-1.5044552,Monocyte classical
TYMP,2,-1.5157115,Monocyte classical
TYMP,3,-1.4777907,Monocyte classical
TYMP,4,-1.3189933,Monocyte classical
TYMP,5,-0.9158924,Monocyte classical
TYMP,6,-1.6963283,Monocyte classical
TYMP,7,-1.11244,Monocyte classical
TYMP,8,-1.5660117,Monocyte classical
TYMP,9,-0.78473794,Monocyte classical
TYMP,10,-0.5127684,Monocyte classical
TYMP,11,-0.5903215,Monocyte classical
TYMP,12,-0.31559518,Monocyte classical
TYMP,13,0.23169832,Monocyte classical
TYMP,14,-0.6446847,Monocyte classical
TYMP,15,-0.06593632,Monocyte classical
TYMP,16,-0.16656522,Monocyte classical
TYMP,17,0.5408151,Monocyte classical
TYMP,18,0.5350817,Monocyte classical
TYMP,19,0.53781956,Monocyte classical
TYMP,20,0.23183973,Monocyte classical
TYMP,21,-0.080715194,Monocyte classical
TYMP,22,0.33161524,Monocyte classical
TYMP,23,0.13509308,Monocyte classical
TYMP,24,1.4914054,Monocyte classical
TYMP,25,0.7092606,Monocyte classical
TYMP,26,0.8323579,Monocyte classical
TYMP,27,1.2093717,Monocyte classical
TYMP,28,1.2829272,Monocyte classical
TYMP,29,0.87582254,Monocyte classical
TYMP,30,0.9754283,Monocyte classical
TYMP,31,1.3273766,Monocyte classical
TYMP,32,0.91501,Monocyte classical
TYMP,33,0.2649552,Monocyte classical
TYMP,34,0.7294998,Monocyte classical
TYMP,35,0.18802676,Monocyte classical
TYMP,36,0.1976822,Monocyte classical
TYMP,37,0.4915887,Monocyte classical
TYMP,38,1.0725396,Monocyte classical
TYMP,39,1.5756053,Monocyte classical
S100A11,0,-2.5890503,Monocyte classical
S100A11,1,-1.3879752,Monocyte classical
S100A11,2,-1.755035,Monocyte classical
S100A11,3,-1.3487763,Monocyte classical
S100A11,4,-0.9950576,Monocyte classical
S100A11,5,-1.0476127,Monocyte classical
S100A11,6,-1.4195468,Monocyte classical
S100A11,7,-1.3875052,Monocyte classical
S100A11,8,-0.8998615,Monocyte classical
S100A11,9,-0.6499736,Monocyte classical
S100A11,10,-0.79507875,Monocyte classical
S100A11,11,-0.55273575,Monocyte classical
S100A11,12,-0.11459921,Monocyte classical
S100A11,13,-0.10150309,Monocyte classical
S100A11,14,-0.30690622,Monocyte classical
S100A11,15,0.11563687,Monocyte classical
S100A11,16,0.1638707,Monocyte classical
S100A11,17,-0.06723268,Monocyte classical
S100A11,18,0.21561553,Monocyte classical
S100A11,19,0.5693494,Monocyte classical
S100A11,20,0.057574138,Monocyte classical
S100A11,21,0.12918375,Monocyte classical
S100A11,22,0.20549126,Monocyte classical
S100A11,23,0.5791824,Monocyte classical
S100A11,24,0.65329725,Monocyte classical
S100A11,25,0.9679824,Monocyte classical
S100A11,26,0.5696715,Monocyte classical
S100A11,27,0.42054117,Monocyte classical
S100A11,28,1.1756752,Monocyte classical
S100A11,29,0.6713404,Monocyte classical
S100A11,30,1.0894337,Monocyte classical
S100A11,31,0.87569255,Monocyte classical
S100A11,32,0.62622654,Monocyte classical
S100A11,33,0.5332372,Monocyte classical
S100A11,34,0.3258711,Monocyte classical
S100A11,35,0.0033972536,Monocyte classical
S100A11,36,0.07241057,Monocyte classical
S100A11,37,0.9445233,Monocyte classical
S100A11,38,2.0087593,Monocyte classical
S100A11,39,2.444492,Monocyte classical
FCER1G,0,-2.8505313,Monocyte classical
FCER1G,1,-0.73432606,Monocyte classical
FCER1G,2,-1.2439157,Monocyte classical
FCER1G,3,-0.9271792,Monocyte classical
FCER1G,4,-0.70339096,Monocyte classical
FCER1G,5,-0.5773573,Monocyte classical
FCER1G,6,-0.7306583,Monocyte classical
FCER1G,7,-1.1853353,Monocyte classical
FCER1G,8,-0.9453138,Monocyte classical
FCER1G,9,-0.6938811,Monocyte classical
FCER1G,10,-0.63592976,Monocyte classical
FCER1G,11,-0.21708928,Monocyte classical
FCER1G,12,-0.20056123,Monocyte classical
FCER1G,13,-0.027276542,Monocyte classical
FCER1G,14,-0.76552135,Monocyte classical
FCER1G,15,-0.22998138,Monocyte classical
FCER1G,16,0.012094265,Monocyte classical
FCER1G,17,-0.42525715,Monocyte classical
FCER1G,18,-0.12500824,Monocyte classical
FCER1G,19,0.2590744,Monocyte classical
FCER1G,20,-0.07621323,Monocyte classical
FCER1G,21,0.036307268,Monocyte classical
FCER1G,22,-0.3346815,Monocyte classical
FCER1G,23,0.027980292,Monocyte classical
FCER1G,24,0.8147835,Monocyte classical
FCER1G,25,0.7117272,Monocyte classical
FCER1G,26,-0.14231047,Monocyte classical
FCER1G,27,0.5950054,Monocyte classical
FCER1G,28,0.6163496,Monocyte classical
FCER1G,29,0.692708,Monocyte classical
FCER1G,30,0.88215363,Monocyte classical
FCER1G,31,0.70994556,Monocyte classical
FCER1G,32,0.6501752,Monocyte classical
FCER1G,33,0.6207423,Monocyte classical
FCER1G,34,0.19467427,Monocyte classical
FCER1G,35,0.021765653,Monocyte classical
FCER1G,36,0.100551866,Monocyte classical
FCER1G,37,0.90081936,Monocyte classical
FCER1G,38,2.5356336,Monocyte classical
FCER1G,39,3.3892472,Monocyte classical
SERPINA1,0,-1.8657409,Monocyte classical
SERPINA1,1,-1.7134962,Monocyte classical
SERPINA1,2,-1.7778465,Monocyte classical
SERPINA1,3,-1.615716,Monocyte classical
SERPINA1,4,-1.4840845,Monocyte classical
SERPINA1,5,-1.3378923,Monocyte classical
SERPINA1,6,-1.4054556,Monocyte classical
SERPINA1,7,-1.2232755,Monocyte classical
SERPINA1,8,-1.2535582,Monocyte classical
SERPINA1,9,-0.7816362,Monocyte classical
SERPINA1,10,-0.6575558,Monocyte classical
SERPINA1,11,-0.6792218,Monocyte classical
SERPINA1,12,-0.34062684,Monocyte classical
SERPINA1,13,0.096988134,Monocyte classical
SERPINA1,14,-0.064091526,Monocyte classical
SERPINA1,15,0.4215117,Monocyte classical
SERPINA1,16,-0.1451291,Monocyte classical
SERPINA1,17,0.16610919,Monocyte classical
SERPINA1,18,0.043167215,Monocyte classical
SERPINA1,19,0.36229074,Monocyte classical
SERPINA1,20,0.38821808,Monocyte classical
SERPINA1,21,0.042481724,Monocyte classical
SERPINA1,22,0.29551122,Monocyte classical
SERPINA1,23,0.032632448,Monocyte classical
SERPINA1,24,0.5658276,Monocyte classical
SERPINA1,25,0.6228015,Monocyte classical
SERPINA1,26,0.5216161,Monocyte classical
SERPINA1,27,0.55966455,Monocyte classical
SERPINA1,28,0.8994937,Monocyte classical
SERPINA1,29,0.7541729,Monocyte classical
SERPINA1,30,0.95889854,Monocyte classical
SERPINA1,31,1.0563626,Monocyte classical
SERPINA1,32,0.765945,Monocyte classical
SERPINA1,33,0.7207524,Monocyte classical
SERPINA1,34,0.8425553,Monocyte classical
SERPINA1,35,0.61238086,Monocyte classical
SERPINA1,36,0.61696655,Monocyte classical
SERPINA1,37,0.95346916,Monocyte classical
SERPINA1,38,1.7303311,Monocyte classical
SERPINA1,39,2.3151774,Monocyte classical
CTSS,0,-2.18153,Monocyte classical
CTSS,1,-1.5941046,Monocyte classical
CTSS,2,-1.7358353,Monocyte classical
CTSS,3,-1.5869833,Monocyte classical
CTSS,4,-1.3845397,Monocyte classical
CTSS,5,-1.3141255,Monocyte classical
CTSS,6,-1.4350569,Monocyte classical
CTSS,7,-1.2685516,Monocyte classical
CTSS,8,-1.2810804,Monocyte classical
CTSS,9,-1.0658127,Monocyte classical
CTSS,10,-1.0327281,Monocyte classical
CTSS,11,-0.8779666,Monocyte classical
CTSS,12,-0.47281283,Monocyte classical
CTSS,13,0.022397209,Monocyte classical
CTSS,14,0.0035805805,Monocyte classical
CTSS,15,-0.16316092,Monocyte classical
CTSS,16,0.00027075558,Monocyte classical
CTSS,17,0.079029955,Monocyte classical
CTSS,18,0.16169004,Monocyte classical
CTSS,19,0.57505035,Monocyte classical
CTSS,20,0.38757867,Monocyte classical
CTSS,21,0.5959148,Monocyte classical
CTSS,22,0.47917575,Monocyte classical
CTSS,23,0.6694582,Monocyte classical
CTSS,24,0.7711753,Monocyte classical
CTSS,25,0.6736373,Monocyte classical
CTSS,26,0.6095985,Monocyte classical
CTSS,27,0.77751243,Monocyte classical
CTSS,28,0.74991304,Monocyte classical
CTSS,29,1.016476,Monocyte classical
CTSS,30,0.9550567,Monocyte classical
CTSS,31,1.0431668,Monocyte classical
CTSS,32,1.0611988,Monocyte classical
CTSS,33,1.0125245,Monocyte classical
CTSS,34,0.94403416,Monocyte classical
CTSS,35,1.0623263,Monocyte classical
CTSS,36,0.95326525,Monocyte classical
CTSS,37,0.65729755,Monocyte classical
CTSS,38,0.93018615,Monocyte classical
CTSS,39,1.20276,Monocyte classical
PSAP,0,-2.94521,Monocyte classical
PSAP,1,-1.8186496,Monocyte classical
PSAP,2,-1.6710682,Monocyte classical
PSAP,3,-1.1389452,Monocyte classical
PSAP,4,-1.2144128,Monocyte classical
PSAP,5,-0.93146944,Monocyte classical
PSAP,6,-1.0997853,Monocyte classical
PSAP,7,-1.1069928,Monocyte classical
PSAP,8,-0.97110355,Monocyte classical
PSAP,9,-0.66034365,Monocyte classical
PSAP,10,-0.2482235,Monocyte classical
PSAP,11,-0.46308357,Monocyte classical
PSAP,12,-0.36388153,Monocyte classical
PSAP,13,0.018605337,Monocyte classical
PSAP,14,-0.06303944,Monocyte classical
PSAP,15,-0.2128731,Monocyte classical
PSAP,16,0.08993559,Monocyte classical
PSAP,17,-0.12504515,Monocyte classical
PSAP,18,-0.091298126,Monocyte classical
PSAP,19,0.31455815,Monocyte classical
PSAP,20,0.15127362,Monocyte classical
PSAP,21,0.7083176,Monocyte classical
PSAP,22,-0.12236484,Monocyte classical
PSAP,23,0.25969994,Monocyte classical
PSAP,24,0.3875501,Monocyte classical
PSAP,25,0.53401613,Monocyte classical
PSAP,26,0.4477403,Monocyte classical
PSAP,27,0.31604585,Monocyte classical
PSAP,28,0.67971593,Monocyte classical
PSAP,29,0.7931263,Monocyte classical
PSAP,30,1.0274183,Monocyte classical
PSAP,31,0.661357,Monocyte classical
PSAP,32,0.8151516,Monocyte classical
PSAP,33,0.6985953,Monocyte classical
PSAP,34,0.73993886,Monocyte classical
PSAP,35,0.33107492,Monocyte classical
PSAP,36,0.7928553,Monocyte classical
PSAP,37,1.1196039,Monocyte classical
PSAP,38,2.0157163,Monocyte classical
PSAP,39,2.3454912,Monocyte classical
SPI1,0,-1.2116647,Monocyte classical
SPI1,1,-0.09414557,Monocyte classical
SPI1,2,-0.40114534,Monocyte classical
SPI1,3,-0.35639575,Monocyte classical
SPI1,4,-0.007500889,Monocyte classical
SPI1,5,-0.247651,Monocyte classical
SPI1,6,-0.7207817,Monocyte classical
SPI1,7,-0.19580796,Monocyte classical
SPI1,8,-0.7612059,Monocyte classical
SPI1,9,-1.088102,Monocyte classical
SPI1,10,-1.1538538,Monocyte classical
SPI1,11,-0.8228821,Monocyte classical
SPI1,12,-0.059940305,Monocyte classical
SPI1,13,-0.14627928,Monocyte classical
SPI1,14,0.06790397,Monocyte classical
SPI1,15,-0.725803,Monocyte classical
SPI1,16,-0.2907393,Monocyte classical
SPI1,17,-0.7988046,Monocyte classical
SPI1,18,-0.529229,Monocyte classical
SPI1,19,-0.24547204,Monocyte classical
SPI1,20,0.49493212,Monocyte classical
SPI1,21,-0.8201866,Monocyte classical
SPI1,22,-0.94700426,Monocyte classical
SPI1,23,-0.36531195,Monocyte classical
SPI1,24,0.16231632,Monocyte classical
SPI1,25,0.34108737,Monocyte classical
SPI1,26,-0.18401821,Monocyte classical
SPI1,27,-0.94948846,Monocyte classical
SPI1,28,-0.50892276,Monocyte classical
SPI1,29,0.42083287,Monocyte classical
SPI1,30,0.46675003,Monocyte classical
SPI1,31,0.78858787,Monocyte classical
SPI1,32,0.8700111,Monocyte classical
SPI1,33,0.34259337,Monocyte classical
SPI1,34,0.11580144,Monocyte classical
SPI1,35,0.40252042,Monocyte classical
SPI1,36,0.6848165,Monocyte classical
SPI1,37,1.5749079,Monocyte classical
SPI1,38,3.2009575,Monocyte classical
SPI1,39,3.6983178,Monocyte classical
RPS29,0,-0.85982656,NK
RPS29,1,0.06473171,NK
RPS29,2,0.27143452,NK
RPS29,3,0.16003975,NK
