cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Monocyte non-classical,GO_BP,Cell Chemotaxis (GO:0060326),0.6371020532318602,1.1886652556736041,0.2563758389261745,0.4593367323945163,1.0,9/36,9.29%,RHOG;ARRB2;NR4A1;HBEGF;CORO1B;VEGFA;CXCL12;PRKCD;EGR3
Monocyte non-classical,GO_BP,Exocytosis (GO:0006887),0.5983658531556056,1.1882968477069806,0.1956271576524741,0.45979620401397236,1.0,23/76,11.89%,RAB31;STX11;SYNGR2;TNFAIP2;VAMP3;TMEM167A;RAB10;CCR1;RAB11FIP1;CCL3;SNAP23;TMEM167B;TMED10;SNAP29;MYH9;STX3;RAB11A;DNAJC5;RPH3A;SCRN1;RAB11FIP2;WASHC1;EXOC3L1
Monocyte non-classical,GO_BP,Modulation By Host Of Viral Genome Replication (GO:0044827),-0.6010989558021391,-1.1882108422179631,0.24528301886792453,0.6084280974156698,1.0,3/20,3.90%,EEF1A1;NUCKS1;SMC6
Monocyte non-classical,GO_BP,Early Endosome To Late Endosome Transport (GO:0045022),0.6981717426793014,1.1879249796306257,0.24924012158054712,0.4602505359551155,1.0,7/22,14.52%,RAB7A;SNF8;HOOK3;BECN1;RAB5A;PXK;EMP2
Monocyte non-classical,GO_BP,Central Nervous System Development (GO:0007417),0.5711210772622479,1.1878835914794263,0.13025641025641024,0.4598802153866681,1.0,36/209,10.42%,GSTP1;MARCKS;PPT1;COX7B;APLP2;RTN4;MARCKSL1;C1QA;ATP6AP2;TPP1;PLXNB2;RTN3;JARID2;TGFBR2;PAFAH1B2;CX3CR1;PITPNM1;PTEN;PTS;ROGDI;ZFHX3;SOX4;UFM1;APP;EGR2;RAB18;GSN;CIC;ITGAM;RTN1;ATXN1;RNF103;TUBGCP2;B3GNT5;GIT2;SLC23A2
Monocyte non-classical,GO_BP,Response To Fibroblast Growth Factor (GO:0071774),0.7040930912857678,1.1877904857617,0.26489028213166144,0.4596599562772425,1.0,6/18,2.60%,ZFP36L1;ZFP36;CXCL8;CD44;NR4A1;IER2
Monocyte non-classical,GO_BP,Chromatin Organization (GO:0006325),-0.40119844702127283,-1.1876873555608112,0.05,0.6058451051545645,1.0,72/229,11.59%,NPM1;HMGN1;PSIP1;NUCKS1;HMGB2;ATRX;DNAJC9;PHF1;NPM3;NASP;NAP1L4;CBX5;MYC;BCL7A;SATB1;NUDT5;YEATS4;ASF1A;HDAC1;CHD3;ACTL6A;SUPT16H;RUVBL1;SSRP1;SMARCA4;ZNF274;RUVBL2;UCHL5;SAFB;MTF2;HIRIP3;SKP1;RBBP7;RBBP4;CHEK1;SMARCC2;BPTF;MTA1;DAXX;CBX1;RSF1;CHD4;CABIN1;SMARCC1;BRD7;INO80C;EZH2;SMARCB1;GRWD1;PIH1D1;PADI4;HDAC3;ASF1B;TRIM28;ING5;SMARCA5;DDX11;ARID1B;CHTOP;RING1;SMARCD1;KAT2A;CHD1L;IWS1;LRWD1;SUDS3;MORC2;EHMT1;SMARCAD1;CFDP1;PCGF6;BRD9
Monocyte non-classical,GO_BP,Positive Regulation Of Protein Transport (GO:0051222),0.607947777037932,1.18761349325184,0.2266355140186916,0.45964434445079416,1.0,11/64,7.94%,OAZ1;ARF6;CHP1;TGFB1;OAZ2;CD33;VPS28;ERGIC3;TMED10;TNF;PLK3
Monocyte non-classical,GO_BP,Regulation Of Ossification (GO:0030278),0.6465229885356907,1.1871487182903682,0.2644736842105263,0.4604131357850926,1.0,12/32,19.95%,TENT5A;RBPJ;MEF2C;CHSY1;DDR2;MDK;PTPN11;BMPR2;TMEM53;SGMS2;KREMEN2;BMP2
Monocyte non-classical,GO_BP,Positive Regulation Of Macroautophagy (GO:0016239),0.6238613557864926,1.1869292395378601,0.2289890377588307,0.46052883463576394,1.0,18/56,12.96%,SNX18;SLC25A5;BNIP3L;RALB;SH3GLB1;TOM1;GNAI3;WAC;CALCOCO2;PAFAH1B2;TBK1;UVRAG;SESN3;DCN;WIPI1;SPTLC2;WDR45;IKBKG
