,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
MYBL2,-0.011785046058699962,0.230589134206874,0.22889499550146605,0.04667616405252126,0.28455123981054126,-0.021373788805678022,-0.017310028017808437,-0.17286278930551605
TOX2,-0.005345316443145922,0.03174266646205932,0.008024061389792909,-0.015113490729392819,-0.015731105207343478,0.041278940779635294,-0.018893169805687778,-0.01609266072766573
OSER1,-0.009351595439717466,-0.008527463017688454,0.051380513657475355,-0.033978995353820256,-0.017130330882488994,0.01538072060491514,-0.028047164616848686,0.014665957565661126
OSER1-DT,0.0004986086406301734,-0.004879552727521118,0.0032645128486684326,-0.0128784576607471,-0.007940760673804014,0.001491874594838597,-0.04020270860916065,0.03438227628297192
FITM2,-0.0018653502389271292,-0.0005875752992342807,0.0024634060806041475,0.011478997587510649,0.017507047148500668,-0.012287715890476527,-0.004528676539195074,0.0035809098537869367
TTPAL,-0.0032318537618470505,-0.003921049980832642,0.005065048893133162,-0.012403315598134117,0.009809392071114767,-0.001231792621984884,-0.05414325779784517,0.04006195452686326
SERINC3,0.01192062274929686,0.038899586872201235,0.039812489714259505,0.00938025276263921,0.1280536949972739,-0.0502126819968957,0.0346402456736362,-0.05055441414518405
PKIG,0.019886006697386965,-0.01768938129931073,0.08152661390107883,0.09563167122221809,0.24249443348075161,0.22274935117817235,-0.09031449698151899,-0.2302407081782434
ADA,-0.010924059310735361,0.11692160606201307,0.21583024534367326,-0.01676259180139302,0.003905056273604131,-0.040941769456280835,-0.022743417419246025,-0.015208659350205123
YWHAB,-0.02675568233481903,0.018670595082082065,0.08645490157364692,-0.013599560717583033,0.08220567287472393,-0.06052636910009962,0.08981187841493647,-0.06378382751130665
PABPC1L,-0.002786235083155204,-0.00417718860443976,0.014386610920047558,-0.010195568402970461,-0.004056085034294025,0.030839969747306344,-0.02552312063874357,-0.003225914170532392
TOMM34,-0.0031137931779432054,0.010333741545905328,0.06338351822279405,0.03300784641735503,0.08404672912463634,0.017042472736914362,-0.011277950260461076,-0.05751137408265993
STK4,-0.014929686134372136,-0.05066340896099748,-0.052218721530488045,-0.09745684691618742,-0.10486621902044409,0.028099736634380243,-0.17093244153397236,0.1857307561867317
SLPI,-0.002474950634299268,0.004034655439059466,-0.0023705405795382962,-0.004132185379025728,-0.006516949179047289,-0.009377832497329304,0.05257643307979959,-0.02793166639750016
SDC4,0.11770382175834208,-0.0034786431534689047,-0.006135528822885664,0.02580713342666441,0.10828759672609219,-0.03511437879057345,0.04988627893524466,-0.06163675331178395
SYS1,-0.007079768987268154,0.03130057867641424,-0.006089596560351165,-0.015384930784303948,0.004786734794709532,-0.04116812844812303,-0.022687000601513543,0.04640277900576526
PIGT,-0.008577060807186735,0.029975424763368935,0.027747380935125413,-0.008460123931644971,0.051020929222793616,-0.04520382226260985,-0.003982473426715273,0.01120628011960996
DNTTIP1,-0.0010329884258483335,0.020271781140292076,0.06718730652938384,0.04383022206778704,0.13892495761607274,-0.03719199319693543,0.039741072848904234,-0.07770749102855441
UBE2C,0.01574147721349025,0.0037989395239140804,0.3370239084101969,0.18147927157342744,0.35165691772516994,-0.08346550253467026,0.020117729988610625,-0.19071935935000817
TNNC2,0.3287722346192204,0.0007656208339417082,0.0030165406105747594,-0.007728473924107786,-0.008113483442343491,0.014480536743872443,-0.01356463465699738,-0.02467639138175132
SNX21,6.2008824771305744e-06,0.0019811074412943745,-0.005020357789666867,-0.007672590230808404,-0.008951837683079125,-0.01030604210090189,0.06043302848696861,-0.03049598025890539
ACOT8,-0.002005058757740861,0.018050054473119744,0.026247401467329037,0.02362644605986191,0.0796370332256993,-0.01872068622540311,0.025391702771679087,-0.04664033973923236
ZSWIM3,-0.001199768502102128,-0.0006208148333044863,-0.00014657913699784718,-0.00417034462228647,0.004030929233790792,0.0009568203610043304,-0.013267920235725088,0.008807529960100651
ZSWIM1,-0.0026901911313319798,-0.0017111977779232601,0.020390787094625433,-0.0019782650269617335,0.020505716652612024,0.0017604279983713458,0.014048392001833054,-0.022059575400490167
NEURL2,0.005790645917314339,-0.0004711390939324352,0.0022588834664625246,-0.00092232401548721,0.0046569201825982995,-0.011710164944948585,-0.007214164843957295,0.01204427603913422
CTSA,0.18894271813230937,0.012306161801912055,-0.00032053654207753483,-0.015273332782068674,0.039574869323528196,-0.08676904262812399,0.16660488005567164,-0.08288492958432393
PLTP,0.005564265641435378,0.019380091879993115,0.03458477347322315,0.08312718074188163,0.20056239217600497,-0.013485902373305264,-0.00911125640616524,-0.08525318476579001
PCIF1,-0.012374801688531393,0.009469455647898688,0.010381721693502476,-0.025843830128192663,0.00534365810276763,0.004743760917949939,-0.0169419826947581,0.01024173417252689
ZNF335,-0.006665327125061309,-0.004640857915246572,-0.0018103390461105362,-0.01670418719886014,-0.007943360196338529,-0.005816413186513156,-0.009110204963221201,0.019855751103734248
SLC12A5,0.0012779845975164318,0.007621912653517489,0.05045106682709692,0.005338023740072437,0.0009545764027981649,-0.0055865488273903075,-0.0033637318703850718,-0.006927175377344353
NCOA5,-0.003758150452301081,0.0020641603434543433,0.024668549560936837,0.014795918756338152,0.06634613392831112,0.0004778143054396342,-0.010231911110541387,-0.02509463597828631
CD40,-0.015276363455053826,-0.025717830459981047,-0.01428107204426565,-0.03181760923074509,-0.02106685531976086,0.31536128631933236,-0.05740970662976911,-0.177413273223896
SLC35C2,-0.007409064005637117,0.019922008457739893,0.014527252181286565,-0.012102932019569905,0.012565392501679514,-0.014602568462718155,-0.02376986520585808,0.02101236620259026
ELMO2,-0.0016477967520698291,0.00274086116288078,-2.252346096522991e-05,-0.009684088839452447,0.004748910284743959,-0.023182991009898693,-0.03023013867372081,0.04033074620811371
TP53RK,-0.005023965832198904,-0.0027887457383294284,0.011284519757209642,0.04536520964035448,0.14111243358856665,-0.03579176022746768,-0.03390578613898228,-0.009771554497524561
SLC2A10,-0.0009711093677118492,0.002478789561034855,0.010244129065841968,0.03078266482500985,0.056767007948302244,-0.012489985673546616,0.0021947546920270365,-0.022007178054785106
ZMYND8,-0.006299591570882764,0.014511448113112087,0.036600520885385374,0.04262375287026396,0.1929360409404817,-0.007669815827850183,-0.05825560616725952,-0.03972997903765137
NCOA3,-0.005022202017312152,0.01914061576440278,0.004270596175993422,-0.03656454562401656,-0.026077066781955788,0.14645763517120558,-0.007298213368718321,-0.09380131832712106
SULF2,-0.0175981880973618,0.08939946627563661,-0.017468083161526635,-0.04221339736132991,-0.04335084208403476,0.09803352651907649,0.13688873546876282,-0.16202513360462267
LINC00494,-0.0058078866987936835,0.010233784853621978,-0.005594933577667991,-0.011945877037253918,-0.010079326340483164,0.11129093439607979,-0.025803560316094754,-0.0609610992910262
PREX1,-0.012192032547558908,0.04295053209481389,0.0006592946126958619,-0.02745512729769444,-0.01709001283757405,-0.03769501304266676,0.08109007250907894,-0.024644282539107505
AL133342.1,-0.004843579637186732,0.016718722960955456,-0.0064195236774433435,-0.013082488414647592,-0.011973922513374556,-0.003646885978323258,0.036711658101660556,-0.01801567465182727
ARFGEF2,-0.006260907127128241,0.009892317923955469,0.0205951337656574,-0.009070500616321574,0.0278336963550016,0.010056225969385484,0.020997772319503928,-0.03633521830501068
CSE1L,-0.0056185868156459415,-0.0079993799968106,0.07250373320211446,0.1222460108759784,0.2973566795233368,-0.04849487467136417,-0.02290624906904213,-0.0935631454689063
STAU1,0.006476233316545427,-0.0007298960236794608,0.03534556847514777,0.04965349645563194,0.205933539403993,-0.042153618974705584,-0.015584023266455926,-0.048477285921304604
DDX27,-0.010976402172437519,0.020703409464082983,0.04532059177839359,-0.0069220186330621655,0.04889689938396108,0.01565406688678159,-0.0604569508755401,0.004114410329721536
ZNFX1,-0.000350759585494754,-0.00623987702122922,-0.003286285791099136,-0.02424865429636527,-0.014463405133138572,0.010070724798068201,-0.030223849903047557,0.027237093352152072
ZFAS1,-0.021561386525524646,0.016153830954939902,0.07066015353478115,-0.06373329838028835,-0.032702916305449116,0.09656444167910005,0.0059083491808701784,-0.06778641634439002
B4GALT5,-0.010833684063839642,0.005999988036199279,-0.010889132852348498,-0.00915878618423489,0.04088026697949676,-0.04591903028493004,0.13842641047588863,-0.07578786560204259
SLC9A8,-0.00535386544480832,0.016354249435603364,0.003488968724045215,-0.01351181395939809,-0.00116695057060261,-0.004855050620796655,0.027848472886548264,-0.016256814601976664
SPATA2,-0.005506443716318648,0.0061687028824413265,0.008190924656517145,-0.006480858656839826,0.016492679704719706,-0.00999326243786538,-0.0002477128990537385,0.0012687710289186103
RNF114,-0.012770293539593606,0.020364750904766502,0.02945786451593679,0.012772194515963148,0.09758722112757975,-0.0451062999117524,0.02351334578422407,-0.028747933149800498
SNAI1,-0.003049385002926072,0.0203753022575426,0.013438848507428724,-0.00806369397437201,-0.008152950428357198,-0.014950710947563622,0.03860716210252894,-0.01821922609630155
UBE2V1,-0.005424215119645314,0.0008237529332670515,0.013266008844024202,0.01240236551844297,0.03856959372898787,-0.017531808104359153,0.0021298966547978596,-0.007095613770087907
TMEM189,0.06820301690592338,0.012570721988226145,0.013873551823324023,-0.011711287985182424,0.01481860898837833,-0.025277686402466713,0.035230308305358005,-0.019509047967058775
CEBPB-AS1,-0.0005059500915953904,-0.001693186437759773,0.0005162438497649539,-0.0035770231658494504,0.0026396035741859947,-0.004554260199023482,-0.007236898495240142,0.009010971670320524
CEBPB,-0.029399185255666326,-0.003932647241171161,-0.06521428340736997,-0.06455795461577998,-0.05606325300584784,-0.13640661567562082,0.39646312629857994,-0.13196981718735404
SMIM25,-0.019481651379251216,0.022338696458213375,-0.031571555114512505,-0.034492016660155764,-0.037084456304443916,-0.07021247323913773,0.40248401409059403,-0.21438839477426097
PTPN1,-0.014288625747962882,0.02986733483872229,0.02823302339513991,-0.023095919459314034,0.013922740353455297,0.055739112027129695,-0.021688737430849266,-0.03681697707995761
RIPOR3,7.278820191557587e-05,-0.0009638026436187268,-0.004473619544173748,0.03228764251009226,0.16144948087299094,-0.00340700284337499,-0.03950709998342791,-0.03214836537546465
PARD6B,-0.0010396974267566819,-0.00016989180373608558,0.006367012501251057,0.0007190802769838865,0.004141204254543699,-0.0025610874322274345,-0.02907840517571634,0.020387113749035072
BCAS4,-0.006623114508387193,0.0005958217236860694,0.07871170925276434,-0.03365160863697288,-0.03887162788086842,0.12303340855360884,-0.10012190664472889,-0.015930035764828085
ADNP,-0.0077343655579058075,0.01569834287876275,0.042562198929730066,0.0025623800118615894,0.06212937502553907,-0.004655359579477968,-0.0004154625647020837,-0.029797740180435836
ADNP-AS1,-0.0029650242118697645,-0.004374417871280131,0.017268682860203072,-0.0038664290701701646,0.0029615305972365766,0.01197845111595637,-0.00018284575529820698,-0.011738025739109911
DPM1,-0.011876958562777332,0.012667725078981729,0.05108680903952404,0.05582285508722931,0.17581117405401453,-0.0585545681601436,-0.017056129620401136,-0.029923227939480903
MOCS3,-0.0024469821408874236,-0.004414897408964255,0.006855231414887079,0.008129797136511059,0.039274401116675836,0.009876702873690748,-0.02972444432095774,-0.0021189763817570824
KCNG1,-0.004766738949752341,-0.009969982361953952,-0.005789266323974174,-0.009878438682746373,-0.0073188838888836654,0.09293821181096375,-0.02246934495690555,-0.0469099201814162
NFATC2,-0.0019794097677126527,-0.017453941629236826,-0.0039233390358362095,-0.012420121969123732,0.025667914156424033,-0.024825008095894784,-0.06448463515322153,0.0646056106654628
ATP9A,0.13428445642315406,0.0024372497134666766,0.010996386310695376,0.01112428913590025,0.0032071139015521282,-0.0066956865452570445,-0.008290707430379097,-0.00655682050975489
ZFP64,-0.003255586297238001,-0.0022176276809546865,0.01602883836168962,0.0059273489739927335,0.027771046235858347,0.0032823412505030122,-0.009601841421266752,-0.009397252354907818
TSHZ2,0.006613797665379494,-0.026946762614117176,-0.03008279001664859,-0.024508697543628256,-0.04373241382482887,-0.031315845834479314,-0.10702311464894544,0.13463584895335562
ZNF217,-0.00628355263784531,0.006831058745807537,-0.0012035362216832666,-0.005781137062791513,0.01246220687515233,-0.01955932414565056,0.002325866444232357,0.009923670194403218
PFDN4,-0.014374882832047365,0.023024290755563465,0.06726590109221674,0.05511684014457535,0.12706530386476989,-0.03790498520444016,0.01606262525773112,-0.05787120850494764
FAM210B,-0.0074035795126656655,-0.00937200066697105,-0.007416761485589356,0.16611867821916082,0.45799838207163135,-0.0889335907978973,-0.0012153524225139553,-0.1284268356676189
AURKA,-0.008766219548994805,-0.017636497734453985,0.055661639978932795,0.16653117542867632,0.37938087422956596,-0.05789316307568233,-0.01899539742491266,-0.12329751685521222
CSTF1,-0.003051216562266624,-0.0035454220785788235,0.0283343187986202,0.03194025086629666,0.1148673199855663,-0.01522987076139429,-0.03251074803023569,-0.017720840680896206
CASS4,0.025083062259344185,0.005658154956477555,-0.009702873366750525,-0.011237068958422115,-0.015747146964690133,-0.03498130660833981,-0.012212904629747954,0.04311584634596402
RTF2,-0.0003228228560661185,0.04264387082675438,0.07992369809166953,0.030032019200898808,0.10440052508714198,-0.02340801904013663,-0.005134376789903166,-0.04698023876392691
FAM209A,-0.0021827439222163207,0.00014673247094960907,0.004369924128631123,-0.006393659932112135,0.0012129800093268427,-0.009755709457852476,-0.0019356996133815204,0.009337708948166646
FAM209B,-0.002522438399391783,7.45085329371056e-05,-0.0030396608323183636,-0.0037891357332477476,0.006065695956475132,0.006146582286103465,-0.0018847580844118135,-0.003750495709888533
RAE1,-0.010202245857606687,0.006172691892797296,0.05922857046603502,0.040772359648035356,0.14343987620790108,-0.048762834766872494,0.06559560219391306,-0.08340556543407654
AL109955.1,0.011154385563598202,-0.009083758130853724,-0.0027122279984379922,-0.010198264199702477,-0.008833928410259186,0.005897118280172879,-0.028821746140281143,0.02347321384492127
RBM38,-0.008986562382838159,0.003205730272098329,0.020751683511403295,-0.03477144602110755,0.019613296365434,0.02677574474631364,-0.12038946249868282,0.06472200456914005
ZBP1,-0.013866270398197069,-0.04041180272319662,-0.03561344282359997,-0.044506083341853984,-0.04689730028652197,0.00596152891846382,-0.1019708009140962,0.11356511140131546
PMEPA1,-0.004644561053443975,0.11085026895773727,-0.0014373924340042488,-0.012587929885635583,-0.01231608061048839,0.062080883281467575,-0.029217336966660838,-0.03952974197757855
RAB22A,-0.008395499165290171,0.010392422896924412,0.003966619191848202,-0.01933395280281082,0.0043062209205322124,-0.013495975476456751,-0.007252472530851041,0.016855565691248815
VAPB,0.052375218565727674,-0.011164300329239306,0.01690830388464296,0.013624235046072715,0.06787032442081009,-0.013043843089964875,-0.05943960692763159,0.02051400825806918
STX16,0.0006578988001577497,0.01135247665003306,0.00861799260950903,-0.0192196719853082,0.007909349600856833,-0.03692014554229925,0.02357816049758683,0.009225771296464024
NPEPL1,-0.0055792339662773995,0.01092191698855097,-0.005331756027147206,-0.01571617370880229,-0.004666262092891204,-0.030166836720728587,0.06975695774855419,-0.02266367076294548
GNAS,0.02258393547728063,0.08375724905357491,0.08355406169039825,-0.004328833775755555,0.11899232734168615,-0.006453175980256677,0.0411531939120696,-0.10108037427318012
NELFCD,-0.00886565894996224,-0.007882244156255295,0.06227125402525144,0.046751604698597085,0.1582800836048147,-0.02078687025005739,-0.08754396052622335,0.0021128172924511223
CTSZ,-0.02458110337696435,0.10370158219532302,-0.027986227323244524,-0.03471758170604022,-0.008665630957191368,-0.028751629532486906,0.3992456433518916,-0.26975854735429555
TUBB1,0.8400873854370725,0.005494538494833516,-0.00706144402169776,-0.003269568358464683,0.014441256126842278,-0.020845663067637382,-0.016926467345526663,-0.04532902354567746
ATP5F1E,-0.029856600411126408,0.10029306430756016,0.0015522263884604293,-0.0041324262144441255,0.04831003127917837,-0.14395961447757633,0.3218520061044661,-0.15679514443631865
PRELID3B,-0.01090891149009941,0.005696426364747236,0.05764949897422789,0.03571644857460891,0.12815423354430883,-0.017427525208844195,-0.036672118622657734,-0.025787960364108554
ZNF831,-0.0003401333735122877,-0.024319147649547943,-0.023662366540581355,-0.02157617786588259,-0.031898791849511804,-0.07252656659428561,-0.08030960999940323,0.1408210846551635
SYCP2,-0.000977289109684684,-0.007031972367909268,0.0027988707905813827,-0.005563987050913047,-0.0035899887489388325,-0.00631117136284269,-0.011935918805114293,0.01705903221183291
FAM217B,-0.002752898029565744,0.00040459797337520225,0.010123474150764674,-0.014231269800720255,0.007769721274503884,-0.03468864999879597,-0.0005700669687003586,0.026020497426078038
PPP1R3D,-0.002624258738073655,-0.001050723720055244,0.005611565794681646,-0.010211880047400531,-0.0052518282105958785,-0.016488463827323347,0.008749540748362013,0.009949575192182163
CDH26,0.005943345816746539,0.020091708034435534,0.035411704676725136,0.002008464510212953,0.001678648857240637,-0.00617068347451507,0.015259038098727022,-0.01914383002798085
C20orf197,-0.0029455106165259906,0.00035073754832178685,0.0049219477367351315,-0.004048917224864867,0.00017633893035788655,-0.01703667873872454,0.026141202169503823,-0.005853081354658421
MIR646HG,0.017721251784153926,-0.001062545859806035,-0.0007524883347836993,-0.0006008839134382592,-0.00022152861453310165,-0.02074799467700717,0.01259236100334613,0.005939640652321457
AL162457.1,0.0006013441940373488,-0.004751366305579346,-0.0029472531370436416,-0.004321012539186525,-0.0064662904212040425,-0.015349810873575682,-0.020786488442805888,0.031852311577569625
TAF4,-0.004858678950701547,0.0036834727533081595,0.01514225744015303,-0.002521494360297958,0.04422483985140177,-0.01602088082890972,0.016170738979863857,-0.017836552721456445
LSM14B,-0.004130650843041306,-0.005033003026524579,0.01917565554046371,0.0018763696791350344,0.046592264854242144,-0.015485352980130495,0.0207449315870809,-0.02275285733633169
PSMA7,-0.02560939145510773,0.028549206128158453,0.10421447988705348,0.07624113800560471,0.17643429398042607,-0.10525108733819019,0.10117745225808943,-0.09839309446303864
SS18L1,-0.0043693019735579364,0.00020014643038671474,0.010737301131710546,-0.004608168020640843,0.01687488984025031,-0.01841212817445979,0.021760301947675878,-0.008395155770447664
MTG2,-0.0074249595217342635,0.010185908608607325,0.009293602517867249,0.038022887957880225,0.09310928793011018,-0.01669858418139341,-0.011642582757994548,-0.0239393561528745
OSBPL2,0.00411584144366124,0.004240511557405755,-0.002050678923815512,-0.010290629420288288,0.03562509299863127,-0.014176773017913919,-0.01089137303814111,0.008174439226930112
ADRM1,0.0054653273752899465,0.013321400489549771,0.06919995253919563,0.04477979405166467,0.15904882824852887,-0.04732699777098042,0.02074312689333433,-0.06295276442398218
LAMA5,-0.004512952872110868,0.013431738303049194,0.009133285140803664,-0.00982381642344166,-0.0037981719241455586,0.09018137148454089,-0.021594540850427116,-0.05423677718241112
AL121832.2,-0.0033224582610239515,0.001739595529420593,0.0122561568250846,0.003234215887119137,0.026955688748366336,0.0062938471745776275,0.006268355154775036,-0.022333646529459007
RPS21,-0.10056142190314232,-0.006159656056222941,0.016936048134219246,0.005092676315502581,0.0752811364146813,0.027057077363849765,-0.25767149489606167,0.14564681673494584
CABLES2,-0.002220355857982204,0.012919337839429744,0.03811227709356948,-0.0005032679366094274,0.0419135252466011,-0.020171048254884392,0.01617943798785682,-0.021070840263797755
SLCO4A1,0.001133188859670773,0.004209715261906043,0.02875325796588103,0.013360702363568438,0.02973963008492485,0.008159112969665148,-0.006114148285959126,-0.022463744233253938
MRGBP,-0.006896973076658419,-0.0011847315571014171,0.028221383858201648,-0.0027716940606367195,0.054181791124728075,0.0026231153375725377,0.03053400282698978,-0.04781596104129552
OGFR,-0.012838412128783802,0.012239403060328535,0.010674102235416436,-0.012442480267556549,0.013929121987830586,-0.02169038322855253,0.10451662926235589,-0.06494346121221939
COL9A3,-0.005790354136198158,0.006939989278982095,-0.0030939472790515684,-0.011653745950679311,-0.009269309752431372,0.09323875715561034,-0.007044748771997784,-0.06097375059493197
TCFL5,-0.0036968481669140286,0.01598906922740691,0.012119236674255018,-0.0010051221200926828,0.010950168856517561,0.012552105813326855,0.005519799464176563,-0.022589837138825695
DIDO1,-0.00033873026084548804,0.009507154698958752,0.013511666293969472,-0.005705674349068582,0.036323901328083115,-0.0010099305437615352,-0.026608817058738514,0.0042467820204225935
AL117379.1,-0.002373324440344027,0.006209930397554727,-0.0014182688393424862,-0.008133089224433948,-0.005808047379446708,0.0016341942209761849,0.011486972797857677,-0.006302652281648943
GID8,0.00334071122881251,0.02132214808761478,0.05642978785594178,0.005317221638728493,0.08716486021715814,-0.01926087031078395,0.04407144207801106,-0.06538661957707997
SLC17A9,-0.0058905175309055344,0.0083995792819225,0.045491028844962984,-0.0031232862183016596,0.015780740839782995,0.05285308398607186,0.00021535524952512027,-0.05636708883039358
HAR1B,0.0009644554973581528,-0.006608705185769768,-0.008622255077414273,-0.008226763891299262,-0.013099456637452123,-0.02626587191980974,-0.03378341751308973,0.0545822377272472
HAR1A,0.0009060952127681295,-0.010229021279695546,-0.010565004741689912,-0.00917022566716383,-0.014247697754785276,-0.028615447423432538,-0.035677953444442835,0.05951371490057308
YTHDF1,-0.007442329303193545,0.00963750745691951,0.017931379708138462,-0.00629621989544096,0.044517937945386374,-0.03199775952828811,0.07079662844050585,-0.04608094238687722
ARFGAP1,-0.004532049666440866,0.0037565172530160612,0.0017721459464101572,0.005247716345001889,0.03620036764292756,-0.020815886736522224,0.037984426731576135,-0.02640769240777263
PPDPF,0.021009658130140482,-0.014413410027509952,-0.002542035370177726,-0.004716661293929817,0.05269733737366372,-0.028164721760508136,-0.06085919835106287,0.050353228980600885
PTK6,-0.0013442436998794235,0.0003095133163780662,-0.005697880598622921,-0.009950380297911544,-0.012140599223486443,0.011225412889898487,-0.025561080444778936,0.017957805217912994
HELZ2,-0.00803439819958197,-0.018518091566889303,-0.018449261495863588,-0.025300095390557498,-0.020347601041199065,0.010461499047223531,-0.006918034773043411,0.018358969581440177
GMEB2,-0.004709127231812618,-0.004060477867433811,0.007213351837224972,-0.00920509971856223,0.018356477498790873,-0.004415268314080957,0.0016298343215240447,-0.0023261033848072004
MHENCR,-0.005943443350071203,-0.021401852613698598,-0.022116316021107946,-0.03833469279618348,-0.03436571214720156,0.03637795111235001,-0.09039496124085994,0.06859961397194048
STMN3,0.00016995891800466138,-0.023431391586564362,0.007629626633139807,-0.03300228127636308,-0.04298622229591615,-0.0025095149024862537,-0.13924790837916204,0.12975975059028969
ARFRP1,-0.00017455737362913438,-0.0007078825063174838,0.03056446036018809,0.028102952100276798,0.12243882035708402,-0.03185000523264092,-0.04242136091670916,-0.0006019256801758894
SLC2A4RG,-0.005111797108318775,0.00630954104745478,0.013656509814780771,0.007456420496824201,0.0948509494594193,-0.0902333547032787,-0.05026846588530486,0.06762622626858475
ZBTB46,-0.0022772049752850855,0.007166895442973392,0.006349957344600579,0.021163974460257824,0.02346247873673559,-0.005338161476833573,0.02513773108520655,-0.030184860387051784
AL121845.1,-0.00024448707881771195,0.009331118120410051,-0.0015041302045460316,-0.0025487905331712693,0.0034387823496955247,-0.0176542517301981,-0.015673643929080428,0.02307518077035113
AL118506.1,-0.0019179945794294989,0.003176284165305037,0.00457465078455125,-0.007300498717107202,0.0014216613448938468,0.0031438443987552925,-0.002394951677506717,-0.0007853700816322273
TPD52L2,-0.004049671825347756,0.01688771005131555,0.05360886099656352,0.04414588167448922,0.16179649051201994,-0.041581562943863365,0.09015679775777934,-0.11556715454507767
DNAJC5,-0.010256042195628704,0.019065823390433324,-0.005405147856983247,-0.014170872583228961,0.004140629943077999,-0.03944883476256564,0.08315888657685223,-0.029903096535198213
UCKL1,-0.005991754680184002,0.00152415075190781,0.05961334223158516,-0.0017957274700615216,0.03685245713369463,0.013640147478114761,-0.028536354517159933,-0.014427148616724802
UCKL1-AS1,-0.0018697987998317666,0.0037353441117189846,-0.007267005585184347,-0.007840442376365353,-0.006029097363357399,0.008000267367175594,-0.01934560677730162,0.01296030201093428
ZNF512B,-0.0008645358253246959,0.03307727857143103,0.008467432531492155,-0.0015726848230837036,0.03614461681172294,-0.019520165084705686,-0.009659460543864472,0.0018408953168776265
SAMD10,-0.0018027267433170823,0.002543831078958733,0.003110311622638714,-0.0008869079871775227,0.015515360912353147,-0.009717502223905276,-0.02522144334821457,0.019715161184253774
PRPF6,-0.008110012139482673,0.01976877811990741,0.06020179677077706,0.01915074132389869,0.0879908539442599,-0.01777798497704952,-0.008804120129989997,-0.03111264331984606
C20orf204,0.0016649676335622307,-0.0075192505843055535,-0.006849609219333411,-0.006293415750491399,-0.011768944479542937,-0.02511755442833187,-0.02797274941818464,0.0482512046012465
TCEA2,-0.0015327646852101595,0.004381461328281987,0.08089718295678328,-0.026084189552752313,-0.029791482505175815,0.03670438921848327,-0.004241558078127603,-0.025931276478540172
RGS19,-0.01278517944449938,0.025989060803296677,0.09290399975393066,-0.050988850618655004,-0.053728708380797296,0.07258845811827304,0.04753612594166782,-0.08262547776047716
OPRL1,-0.004293259187443188,0.00578097295840724,0.020392352404705986,-0.009429462441022744,-0.010295383728850194,0.008949012458646101,0.04964145601831098,-0.042240675159010414
LKAAEAR1,-0.0022331483616312427,0.02708554668099885,0.0949676015059248,-0.00611567135850992,-0.00879551947107143,-0.01769128036740914,0.04993087543690417,-0.04294622462937648
MYT1,-0.0026510565971613114,-0.005012648492612077,-0.0023376123710939496,0.00935363688480799,0.0778352476328543,0.0029658524780508573,-0.006974216842061178,-0.025235737527229282
PCMTD2,-0.006625082054060175,0.00026975615758199586,0.010841202989316252,-0.01549780267186717,0.00977172699294701,-0.00017399371709992016,-0.034460731669827924,0.023918353155408082
AC016588.2,-0.0020279734340572157,-0.004460668033316376,0.004816560535444128,0.0006215254539740427,0.027018005324261535,0.009901049832470091,-0.00674419204718455,-0.012376630763397222
MIER2,-0.003659924722123765,0.006542545667443636,0.008719202772508365,-0.0007134155503174598,0.021071051586782626,-0.007988482887427512,0.033437463623794135,-0.028256959416966185
MADCAM1,-0.00048195037966908906,-0.0027294745365821936,0.0019011443009035872,-0.004891604595010523,-0.005442815591751132,0.001910279314486555,-0.01364232829017763,0.011770116174935891
TPGS1,-0.010101299685319207,0.011649403415284757,0.03500565591390662,0.016395263869204993,0.06846329096175431,-0.05767302816821944,0.061876480016120936,-0.03743005302424172
CDC34,-0.006594942952600456,0.008614363182621657,0.008481109942041543,0.0015541643733184183,0.1026602894582917,-0.04129916164852812,0.04778725337526473,-0.0423829910445995
GZMM,-0.013079427710088798,-0.08618682293397154,-0.0712703301644319,-0.07408085931521285,-0.09150411930155627,-0.2333677436481066,-0.23188849566788347,0.4324472635709157
AC009005.1,-0.0037079322237380113,0.012214017472609572,0.05027177092802338,0.057422564381917146,0.1592159250856915,-0.03604071860446705,0.037112160011779666,-0.08187934918842252
BSG,-0.003847248047340494,0.022067743203237716,0.060536727709865505,0.11758781474916877,0.2985054232035318,-0.12024206840342995,0.012786577918964677,-0.06681819258592499
POLRMT,-0.004379348769653228,0.024891551314176,0.014165074336042022,0.0024787612407133433,0.06692295161919408,-0.018638074292924377,-0.01949422691210312,-0.0028258775168392854
FGF22,-0.0008917480413972244,0.0008513384179838836,-0.004678826707370787,-0.0058971460584796515,-0.0065795816180198845,-0.001736761772937132,-0.01240544563684236,0.015057048348611235
RNF126,-0.012471988211816297,-0.0006095662430222134,0.012470527934299487,-0.003653303091957934,0.0699026849509501,-0.03769355920207576,-0.10388692689510817,0.07988667291777744
FSTL3,-0.003273081770845334,0.009437371818462088,0.003246660719606076,-0.002052009481971547,0.016820706596187975,-0.019181023430991803,0.05430749492431703,-0.03247537007744223
PRSS57,-0.0017967286883919956,0.07095517812790272,0.16044910716112873,0.08720842446512071,0.1559508657763398,-0.04836354218510253,0.07022663396807466,-0.13694628898663502
PALM,-0.002190633554055842,0.00509323194213799,0.019813052387984673,0.035636059205538265,0.06461115894595043,-0.009694342410170687,0.0064677216164361175,-0.03362863125863415
