donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM3,consensus,Monocyte non-classical,CD4 T memory,HLA-B,CD3D,2.5297651,0.0,5.329951,0.528570500020237,0.46493675464483153,0.01731267,0.96445036,0.032754274524933444,0.0013699171913935985
MantonBM3,consensus,CD4 T naive,NK,B2M,KLRD1,2.5741506,0.0,4.2693205,0.6393781685626012,0.5240549522220491,0.030099591,0.9604442,0.014964674189490731,0.0013699171913935985
MantonBM3,consensus,NK,NK,HLA-B,KLRD1,2.558156,0.0,4.2360864,1.2980701004677462,1.2698805601462575,0.039973125,0.9602955,0.013405975663532294,0.0014312140644312495
MantonBM3,consensus,Monocyte classical,Pre-B small,LGALS1,CD69,2.515394,0.0,5.7273836,1.1412598836707306,2.293898691695559,0.026843337,0.96566284,0.013405975663532294,0.0014728173560560488
MantonBM3,consensus,Granulocyte precursor,CD8 T memory,LGALS1,CD69,2.5131705,0.0,5.394095,1.1149876983809488,1.8640020725033122,0.025281265,0.96465486,0.013405975663532294,0.0015577960048572049
MantonBM3,consensus,B naive,NK,B2M,KLRD1,2.5298417,0.0,4.1772537,0.5735129331982318,0.5082518676328792,0.0294505,0.96002805,0.01733727572300166,0.0016011709168890253
MantonBM3,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.5232754,0.0,4.16361,1.2548556048185802,1.3135596602990014,0.03928921,0.9599652,0.013405975663532294,0.0016230797839835143
MantonBM3,consensus,Granulocyte precursor,Monocyte classical,S100A9,ITGB2,2.5061502,0.0,5.1030354,1.0372941637682185,1.4992249115328082,0.03769421,0.96369696,0.013405975663532294,0.0016896910309354563
MantonBM3,consensus,CD4 T memory,CD4 T memory,HLA-B,CD3D,2.4940958,0.0,5.2232656,0.4843807432493034,0.4112270207565485,0.016966138,0.9641021,0.04018912659377899,0.0017576287624593264
MantonBM3,consensus,Granulocyte precursor,T activated,LGALS1,CD69,2.4711747,0.0,5.1023636,1.0761183070189746,1.712172123339252,0.023913966,0.96369463,0.013405975663532294,0.002067338788777527
MantonBM3,consensus,Granulocyte precursor,Erythroid early,S100A8,CD36,2.4422832,0.0,4.3804226,1.7662117393173702,1.8271174556480365,0.085691355,0.96092933,0.00042262618540041724,0.002428647880774152
MantonBM3,consensus,Plasmacytoid DC,B naive,APP,CD74,2.4380202,0.0,3.9592514,2.0961775998096583,2.0670159551130665,0.051601302,0.9589868,0.005722172813579927,0.002482610730348702
MantonBM3,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,ITGB2,2.4340816,0.0,4.319714,1.0107667569551397,1.433230764698994,0.034854215,0.96066654,0.013405975663532294,0.0025646533030562347
MantonBM3,consensus,Granulocyte precursor,NK,S100A8,CD69,2.4307613,0.0,4.2951374,0.9531499837155138,1.44928808907662,0.029867131,0.9605586,0.013405975663532294,0.002676093595607706
MantonBM3,consensus,Monocyte classical,CD8 T memory,LGALS1,CD69,2.4214373,0.0,5.1091723,1.054297600613163,1.7431160545938937,0.023945877,0.96371794,0.013405975663532294,0.0028476435952556507
MantonBM3,consensus,Granulocyte precursor,CD4 T naive,S100A8,CD69,2.4208207,0.0,4.221558,0.9439494917111393,1.4077468355537288,0.029355481,0.96023,0.013405975663532294,0.002905996116347017
MantonBM3,consensus,Dendritic cell,CD4 T memory,LGALS1,CD69,2.40411,0.0,5.5624657,1.0936421214187249,1.2877248165670938,0.02607039,0.96517515,0.013405975663532294,0.0033308174236484993
MantonBM3,consensus,Granulocyte precursor,Granulocyte precursor,S100A8,ITGB2,2.3925252,0.0,4.0121145,0.9689567397079814,1.3581930005953902,0.032372303,0.9592469,0.013405975663532294,0.0035864001334805842
MantonBM3,consensus,Granulocyte precursor,Erythroid early,S100A9,CD36,2.3874888,0.0,4.250715,1.6651014678601,1.5976026406978159,0.07612524,0.9603612,0.0008043938702571935,0.003750868915265572
MantonBM3,consensus,CD8 T memory,Monocyte classical,HLA-A,APLP2,2.3802013,0.0,4.0029006,1.0411531934746185,1.4573518263445702,0.016605234,0.95920193,0.03795410156851185,0.003953027966662307
MantonBM3,consensus,Monocyte classical,T activated,LGALS1,CD69,2.3794417,0.0,4.8328505,1.0154282092511886,1.5912861054298335,0.0226508,0.96273327,0.013405975663532294,0.003987228879764973
MantonBM3,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,ITGB2,2.379287,0.0,4.191804,0.9096564854978694,1.2037159497487733,0.030963281,0.9600947,0.013405975663532294,0.004021575645979057
MantonBM3,consensus,Granulocyte precursor,B naive,S100A8,CD69,2.3736725,0.0,3.8725677,0.9003110296584502,1.3271814735421006,0.026928704,0.95854926,0.013405975663532294,0.004266064444121337
MantonBM3,consensus,CD8 T memory,Granulocyte precursor,HLA-A,APLP2,2.3615308,0.0,3.8658764,1.0152485593340157,1.1590823695502142,0.016036814,0.95851487,0.04370013317411269,0.00466460514123768
MantonBM3,consensus,Granulocyte precursor,CD8 T cytotoxic,LGALS1,PTPRC,2.3547547,0.0,4.2936296,0.977269632816893,1.7511205485721137,0.021287775,0.9605519,0.0151431551003332,0.004776336712033527
MantonBM3,consensus,NK,Monocyte classical,HLA-A,APLP2,2.349145,0.0,3.9351456,1.0099472766806232,1.3988232729197572,0.016324164,0.95886654,0.04065711731637944,0.004851547714845387
MantonBM3,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,CD68,2.3464031,0.0,3.6707208,1.4294166300641986,1.985595640693575,0.08688759,0.9574726,0.0009409031624837333,0.00492733591623701
MantonBM3,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A8,ITGB2,2.3433669,0.0,3.6482468,0.9194985709227171,1.429522787750328,0.029436387,0.95734745,0.013405975663532294,0.005042102575761895
MantonBM3,consensus,T activated,NK,HLA-B,KLRD1,2.3400216,0.0,3.7828379,1.0278245456199628,0.9964558918785297,0.03569612,0.958081,0.013405975663532294,0.005119334709529692
MantonBM3,consensus,Monocyte classical,HSPC,S100A8,CD69,2.6542935,0.0,3.38132,1.0035763458437559,2.0027653522434745,0.023512712,0.95576894,0.013405975663532294,0.005158167627631148
MantonBM3,consensus,Granulocyte precursor,Granulocyte precursor,S100A9,ITGB2,2.3377306,0.0,3.8933125,0.867846468250711,1.1286781856451695,0.028758436,0.9586553,0.013405975663532294,0.005197144815823546
MantonBM3,consensus,Monocyte non-classical,CD4 T memory,LGALS1,CD69,2.3319235,0.0,5.282674,1.0458831861093039,1.1833845815250492,0.024759052,0.9642973,0.013405975663532294,0.00531494092135645
MantonBM3,consensus,NK,Granulocyte precursor,HLA-A,APLP2,2.3304744,0.0,3.8004405,0.9840426425400207,1.1005538161254012,0.015765367,0.95817417,0.04618255845458439,0.005354494908767299
MantonBM3,consensus,Granulocyte precursor,CD8 T memory,LGALS1,PTPRC,2.3287816,0.0,4.1132026,0.9510004603252542,1.586534412848918,0.020393219,0.9597305,0.01751154960823832,0.005434034438566407
MantonBM3,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,2.7622948,0.0,3.293552,1.404108175694623,2.730302821610592,0.07137016,0.9552097,0.0012188814633709874,0.005965081464983683
MantonBM3,consensus,Granulocyte precursor,NK,LGALS1,CD69,2.3169413,0.0,4.030952,0.9333664813397162,1.6031731632000064,0.018892432,0.95933837,0.023753833264185297,0.00600693819780038
MantonBM3,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,2.7617743,0.0,3.288508,1.4032462631440945,2.8913244272042613,0.071260855,0.9551769,0.0012344331825211194,0.0060489386164497404
MantonBM3,consensus,Granulocyte precursor,CD4 T naive,LGALS1,CD69,2.3070006,0.0,3.9618986,0.9241659893353417,1.5616319096771152,0.018568788,0.95899993,0.025363703530032124,0.006218375727329003
MantonBM3,consensus,Dendritic cell,Pre-B small,LGALS1,CD69,2.305577,0.0,4.9968386,1.002444124753138,1.722477759839358,0.023419388,0.9633273,0.013405975663532294,0.006303956101370517
MantonBM3,consensus,Monocyte non-classical,NK,HLA-B,KLRD1,2.301489,0.0,3.7027733,0.9800857255162017,0.903176563311252,0.034940604,0.9576493,0.013405975663532294,0.0064768376367552415
MantonBM3,consensus,NK,NK,B2M,KLRC2,2.9139128,0.0,3.219001,1.536869202500589,1.3311671453331266,0.05149963,0.95471734,0.005743567385129664,0.006520416757494894
MantonBM3,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,CD68,2.2916086,0.0,3.562028,1.3283063586069281,1.7560808257433544,0.07718793,0.9568564,0.0017052300090639307,0.006829481087130599
MantonBM3,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A9,ITGB2,2.2885723,0.0,3.5402193,0.8183882994654468,1.2000079728001074,0.02615027,0.95672953,0.013405975663532294,0.006964084987470661
MantonBM3,consensus,Granulocyte precursor,NK,LGALS1,PTPRC,2.281489,0.0,3.7846756,0.9031690101478953,1.5087939995107726,0.018764386,0.9580907,0.024292321857434115,0.00709997745792295
MantonBM3,consensus,Granulocyte precursor,CD4 T memory,LGALS1,PTPRC,2.2796156,0.0,3.7716622,0.9012742753893465,1.411139780183626,0.018699868,0.9580215,0.02464560053145617,0.007145560039076538
MantonBM3,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,2.6241274,0.0,3.1056952,1.4160487058474174,2.6974853349696124,0.073513195,0.9539364,0.0010214142580886184,0.007515371440258715
MantonBM3,consensus,Monocyte classical,Monocyte classical,S100A8,CD68,2.623607,0.0,3.100939,1.415186793296889,2.8585069405632817,0.07340061,0.9539027,0.00102832129492019,0.0076092515219055076
MantonBM3,consensus,CD4 T memory,NK,HLA-B,KLRD1,2.2658198,0.0,3.6286583,0.935895968745268,0.8494668294229689,0.03424123,0.95723736,0.013405975663532294,0.0077037032904011
MantonBM3,consensus,CD8 T cytotoxic,NK,B2M,KLRC2,2.812179,0.0,3.093288,1.3856419484992741,1.3008324822319404,0.049488395,0.95384836,0.00707560923483588,0.0077037032904011
MantonBM3,consensus,Monocyte classical,CD8 T cytotoxic,LGALS1,PTPRC,2.2630215,0.0,4.066835,0.9165795350491073,1.6302345306626953,0.02016333,0.95951086,0.018402708724615285,0.00775114216712325
MantonBM3,consensus,Granulocyte precursor,B naive,LGALS1,CD69,2.2598524,0.0,3.6343737,0.8805275272826526,1.481066547665487,0.017033732,0.9572696,0.03438252080792798,0.007942326273477332
MantonBM3,consensus,CD8 T memory,NK,B2M,KLRC2,2.777444,0.0,3.0503657,1.3340094855291873,1.1290743711266074,0.048801698,0.95353985,0.007629113371788512,0.008087211313563972
MantonBM3,consensus,Granulocyte precursor,Dendritic cell,LGALS1,PTPRC,2.2402306,0.0,3.4980679,0.8614407740552859,1.208127209232471,0.017343387,0.9564809,0.03259469248530194,0.008479833230043326
MantonBM3,consensus,Monocyte classical,CD8 T memory,LGALS1,PTPRC,2.2370484,0.0,3.895938,0.8903103625574683,1.4656483949394996,0.019316023,0.9586686,0.0217476356481874,0.008579410578970045
MantonBM3,consensus,Dendritic cell,NK,HLA-B,KLRD1,2.235376,0.0,3.5654004,0.8981783864848256,0.7750743170819189,0.033644307,0.956876,0.013405975663532294,0.008629412962906455
MantonBM3,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,2.7315273,0.0,2.995429,1.4541562877442875,2.943093220758647,0.053644568,0.9531356,0.004869946431088947,0.008679557446831316
MantonBM3,consensus,Monocyte non-classical,Pre-B small,LGALS1,CD69,2.2333906,0.0,4.7454977,0.9546851894437169,1.6181375247973133,0.022241395,0.96240467,0.013405975663532294,0.008679557446831316
MantonBM3,consensus,Monocyte classical,NK,LGALS1,CD69,2.2252083,0.0,3.8180323,0.8726763835719303,1.482287145290588,0.01789451,0.95826656,0.02897305557072465,0.00913724562068832
